user_id,movie_id,rating
212,1408,3.5
212,1411,4.0
212,1485,2.0
212,1573,3.0
212,1580,1.5
212,1584,2.5
212,1586,3.0
212,1597,2.5
212,1610,3.5
212,1619,3.5
212,1639,4.0
212,1644,2.5
212,1653,4.5
212,1682,4.0
212,1722,2.5
212,1777,3.5
212,1873,4.0
212,1884,4.0
212,1907,3.5
212,1918,2.5
212,1923,2.0
212,1927,2.0
212,1954,3.0
212,1955,2.5
212,1959,2.5
212,1968,4.0
212,2000,3.5
212,2003,2.5
212,2005,3.0
212,2006,4.0
212,2020,3.5
212,2023,2.5
212,2028,4.0
212,2054,2.5
212,2085,2.5
212,2087,4.0
212,2100,2.0
212,2105,3.0
212,2114,2.5
212,2115,3.0
212,2118,3.5
212,2133,2.5
212,2134,3.0
212,2144,3.5
212,2161,3.0
212,2193,2.5
212,2291,3.5
212,2294,2.5
212,2302,3.0
212,2321,4.5
212,2383,0.5
212,2428,2.5
212,2470,1.0
212,2501,3.5
212,2502,1.5
212,2539,3.0
212,2565,4.0
212,2605,3.0
212,2617,3.0
212,2640,3.0
212,2642,2.0
212,2657,3.0
212,2671,3.0
212,2687,4.0
212,2761,3.5
212,2762,3.5
212,3033,3.0
212,3034,3.0
212,3053,2.0
212,3072,2.5
212,3079,4.0
212,3082,3.0
212,3087,2.0
212,3101,2.5
212,3114,2.5
212,3175,2.0
212,3176,3.5
212,3179,4.5
212,3418,2.5
212,3526,2.5
212,4011,5.0
212,4025,3.0
212,4558,1.0
212,4816,2.0
212,4823,3.0
212,4886,4.0
212,4896,2.5
212,4973,3.5
212,4993,5.0
212,4995,4.5
212,5055,2.5
212,5481,2.5
212,5994,3.5
212,6947,3.0
212,7303,3.0
212,7451,3.0
212,7454,3.0
212,8665,4.0
212,8860,3.0
212,8873,4.0
212,8874,3.5
212,8961,3.5
212,8970,4.0
212,8984,3.0
212,26680,3.5
212,30707,3.0
212,30793,3.5
212,33660,3.5
212,39231,3.5
212,39435,3.5
212,40815,2.5
212,45186,3.5
212,46976,4.0
212,48385,1.5
212,56715,4.0
212,69526,2.5
213,2,3.0
213,13,2.5
213,15,3.0
213,19,2.0
213,24,2.5
213,89,3.5
213,95,2.0
213,104,2.0
213,110,2.5
213,141,2.0
213,150,1.5
213,153,4.0
213,158,3.0
213,165,3.5
213,168,3.5
213,170,3.0
213,172,2.5
213,173,2.0
213,185,3.0
213,196,2.5
213,204,2.5
213,216,1.0
213,239,1.5
213,253,2.5
213,260,5.0
213,293,3.0
213,316,4.5
213,339,2.5
213,344,1.0
213,364,2.5
213,377,4.0
213,379,3.0
213,380,2.0
213,435,1.0
213,455,1.5
213,480,5.0
213,494,4.0
213,500,2.0
213,539,2.0
213,541,2.0
213,552,4.0
213,586,2.0
213,587,2.5
213,590,1.0
213,592,3.5
213,593,2.5
213,594,2.0
213,595,3.0
213,596,2.0
213,597,3.0
213,608,2.0
213,616,1.5
213,648,3.0
213,653,4.0
213,661,1.5
213,673,2.0
213,709,2.0
213,780,5.0
213,783,2.5
213,786,4.0
213,788,1.5
213,802,1.5
213,805,2.5
213,832,4.0
213,837,3.0
213,919,2.5
213,986,2.0
213,1073,1.5
213,1088,3.0
213,1282,1.0
213,1359,1.0
213,1367,1.5
213,1370,3.0
213,1377,3.0
213,1391,1.0
213,1396,2.5
213,1485,1.0
213,1499,3.0
213,1552,4.5
213,1573,1.0
213,1580,4.0
213,1584,2.0
213,1586,2.0
213,1588,1.5
213,1597,3.0
213,1610,3.5
213,1644,2.0
213,1682,2.5
213,1687,4.0
213,1688,3.0
213,1702,3.0
213,1777,1.0
213,1779,2.5
213,1792,4.0
213,1831,2.0
213,1835,2.0
213,1882,4.5
213,1892,2.5
213,1894,3.0
213,1907,4.0
213,1911,2.0
213,1923,1.0
213,2000,2.5
213,2006,1.5
213,2018,1.0
213,2046,2.5
213,2054,3.0
213,2058,3.5
213,2059,2.5
213,2085,2.5
213,2087,2.0
213,2094,2.5
213,2100,2.5
213,2115,3.5
213,2140,2.5
213,2161,2.0
213,2193,2.5
213,2291,2.5
213,2294,2.0
213,2321,3.0
213,2322,3.0
213,2334,3.5
213,2428,3.0
213,2470,2.5
213,2528,2.0
213,2539,2.5
213,2605,3.0
213,2617,4.0
213,2671,2.0
213,2687,2.0
213,2722,2.0
213,2762,2.5
213,3034,2.5
213,3114,2.5
213,3175,3.5
213,3981,1.5
213,4025,2.5
213,4232,1.0
213,4823,2.5
213,4886,3.5
213,4896,4.0
213,4993,4.5
213,4995,1.0
213,5146,4.5
213,5247,2.5
213,5506,3.0
213,5528,1.5
213,5618,2.5
213,6264,1.5
213,6283,3.5
213,6373,1.0
213,6593,1.5
213,7451,2.0
213,7454,3.5
213,8665,2.5
213,8810,4.0
213,8860,4.0
213,8870,2.5
213,8961,4.0
213,30793,2.5
213,31685,2.5
213,31696,3.5
213,32031,3.5
213,40815,3.5
213,41569,2.5
213,44004,2.5
213,46976,2.5
213,47952,3.0
213,62394,2.5
213,69526,3.0
213,70282,3.5
213,78041,3.0
214,110,5.0
214,111,5.0
214,260,5.0
214,265,3.0
214,288,3.0
214,293,3.0
214,296,4.0
214,318,5.0
214,319,5.0
214,364,5.0
214,377,2.0
214,380,4.0
214,455,2.0
214,480,4.0
214,509,4.0
214,527,5.0
214,541,5.0
214,590,5.0
214,592,3.0
214,593,5.0
214,595,4.0
214,608,5.0
214,628,4.0
214,648,3.0
214,745,5.0
214,750,5.0
214,780,5.0
214,800,4.0
214,804,1.0
214,832,4.0
214,858,5.0
214,912,3.0
214,919,5.0
214,924,5.0
214,1089,5.0
214,1090,5.0
214,1092,4.0
214,1213,5.0
214,1380,5.0
214,1394,2.0
214,1580,5.0
214,1584,5.0
214,1610,5.0
214,1722,3.0
214,1954,5.0
214,1956,5.0
214,1957,3.0
214,1965,4.0
214,1997,5.0
214,2000,3.0
214,2020,5.0
214,2023,5.0
214,2028,5.0
214,2064,4.0
214,2094,4.0
214,2105,4.0
214,2115,5.0
214,2348,3.0
214,2501,5.0
214,2565,4.0
214,2640,3.0
214,2762,5.0
214,2984,5.0
214,2990,3.0
214,3072,3.0
214,3101,5.0
214,3176,5.0
214,3418,5.0
215,6,3.0
215,111,4.0
215,260,3.0
215,265,5.0
215,480,3.0
215,509,3.0
215,527,4.0
215,541,3.0
215,608,4.0
215,648,3.0
215,653,3.0
215,750,5.0
215,858,5.0
215,899,3.0
215,903,4.0
215,912,5.0
215,913,5.0
215,919,4.0
215,924,5.0
215,1073,3.0
215,1103,5.0
215,1391,3.0
215,1429,3.0
216,260,3.5
216,293,4.0
216,318,5.0
216,345,4.0
216,551,5.0
216,593,4.0
216,596,3.5
216,628,4.0
216,783,4.0
216,899,4.0
216,910,4.0
216,919,4.5
216,1282,4.0
216,1485,4.0
216,1639,4.5
216,1682,5.0
216,1777,3.5
216,1968,5.0
216,2006,4.0
216,2100,4.5
216,2321,4.5
216,2501,4.5
216,2502,5.0
216,2617,3.5
216,4326,4.0
216,4886,4.5
216,4993,5.0
216,6620,4.0
217,16,4.0
217,104,4.5
217,110,4.0
217,112,3.0
217,135,3.5
217,236,2.5
217,260,5.0
217,315,1.0
217,329,4.0
217,466,3.5
217,784,3.5
217,858,5.0
217,1278,2.5
217,1371,4.5
217,1373,3.5
217,1374,4.5
217,1375,3.0
217,1376,4.0
217,1610,5.0
217,1653,1.5
217,1923,5.0
217,2000,4.0
217,2028,4.0
217,2115,5.0
217,2371,4.5
217,2502,5.0
217,3635,4.5
218,2,2.5
218,223,4.0
218,260,4.0
218,318,4.0
218,508,3.0
218,541,4.5
218,593,4.0
218,750,5.0
218,919,3.5
218,1213,4.0
218,1584,3.5
218,1610,4.0
218,2762,3.5
218,3114,3.5
218,4973,4.0
218,5618,5.0
219,11,4.0
219,16,2.0
219,19,3.0
219,104,5.0
219,122,4.0
219,180,3.0
219,216,5.0
219,223,2.0
219,235,3.0
219,260,3.0
219,296,4.0
219,318,5.0
219,333,5.0
219,344,4.0
219,377,4.0
219,414,3.0
219,441,3.0
219,500,4.0
219,527,4.0
219,539,4.0
219,597,3.0
219,608,2.0
219,788,4.0
219,1073,4.0
219,1089,5.0
219,1093,3.0
219,1367,3.0
219,1394,5.0
219,1573,5.0
219,1580,4.0
219,1610,4.0
219,1641,3.0
219,1682,5.0
219,1777,3.0
219,1907,3.0
219,1923,4.0
219,2018,2.0
219,2502,5.0
219,2671,4.0
219,3536,4.0
219,4886,4.5
219,4993,0.5
219,8961,3.5
220,16,5.0
220,62,4.0
220,110,4.0
220,260,5.0
220,293,5.0
220,296,5.0
220,306,4.0
220,307,4.0
220,319,5.0
220,337,4.0
220,344,1.0
220,345,4.0
220,377,3.0
220,427,1.0
220,441,2.0
220,454,3.0
220,468,4.0
220,480,2.0
220,500,3.0
220,527,5.0
220,539,2.0
220,586,1.0
220,590,4.0
220,593,4.0
220,595,4.0
220,597,3.0
220,608,5.0
220,637,2.0
220,648,4.0
220,665,2.0
220,745,5.0
220,750,4.0
220,778,5.0
220,780,3.0
220,804,3.0
220,824,3.0
220,832,3.0
220,858,5.0
220,898,5.0
220,903,4.0
220,910,5.0
220,912,4.0
220,923,3.0
220,924,4.0
220,991,4.0
220,1059,4.0
220,1089,4.0
220,1090,5.0
220,1092,2.0
220,1213,5.0
220,1245,4.0
220,1380,2.0
220,1391,2.0
220,1411,4.0
220,1542,4.0
220,1554,1.0
220,1580,4.0
220,1610,4.0
220,1641,5.0
220,1643,4.0
220,1645,4.0
220,1680,4.0
220,1682,3.0
220,1694,4.0
220,1702,1.0
220,1844,4.0
220,1923,2.0
220,2003,2.0
220,2023,4.0
220,2054,1.0
220,2110,3.0
220,2111,4.0
220,2294,5.0
220,2436,5.0
220,2487,3.0
220,2617,1.0
220,2657,2.0
220,2671,4.0
220,2690,5.0
220,2762,5.0
220,2912,4.0
220,3053,4.0
220,3060,5.0
220,3082,3.0
220,3083,3.0
220,3127,3.0
220,3175,3.0
220,3176,4.0
220,3179,3.0
220,3418,4.0
220,3536,3.0
220,4011,4.0
220,4025,3.0
220,4973,5.0
221,16,3.0
221,112,3.0
221,163,2.5
221,172,2.5
221,173,2.5
221,315,1.0
221,466,2.0
221,832,3.0
221,1380,2.5
221,1485,4.0
221,2640,3.5
222,229,4.0
222,899,5.0
222,900,5.0
222,901,5.0
222,912,5.0
222,923,4.0
222,935,4.0
222,938,5.0
222,940,5.0
222,943,5.0
222,946,4.0
222,1936,5.0
222,1939,5.0
222,1941,5.0
222,1942,4.0
222,2087,1.0
222,2202,5.0
222,2565,5.0
222,2612,3.0
222,2927,4.0
222,3515,4.0
222,3536,5.0
222,3598,5.0
222,3716,3.0
223,5,4.0
223,6,4.0
223,62,4.0
223,81,3.0
223,102,3.0
223,113,2.0
223,141,3.0
223,260,5.0
223,494,5.0
223,608,5.0
223,613,5.0
223,628,4.0
223,640,3.0
223,648,3.0
223,653,2.0
223,662,3.0
223,780,3.0
223,786,5.0
223,788,3.0
223,802,4.0
223,805,4.0
223,832,5.0
223,1073,4.0
223,1359,2.0
224,2,4.0
224,6,5.0
224,16,5.0
224,21,4.0
224,28,5.0
224,55,4.0
224,85,4.0
224,95,3.0
224,100,4.0
224,103,4.0
224,110,5.0
224,149,5.0
224,150,5.0
224,153,4.0
224,154,4.0
224,158,5.0
224,162,5.0
224,165,4.0
224,173,4.0
224,175,5.0
224,193,4.0
224,213,5.0
224,223,5.0
224,232,4.0
224,233,5.0
224,235,5.0
224,242,4.0
224,247,4.0
224,249,4.0
224,253,4.0
224,260,4.0
224,265,4.0
224,288,5.0
224,296,5.0
224,299,4.0
224,302,4.0
224,306,4.0
224,307,4.0
224,314,4.0
224,329,4.0
224,334,3.0
224,335,4.0
224,337,4.0
224,339,4.0
224,344,4.0
224,348,5.0
224,380,4.0
224,427,3.0
224,435,3.0
224,452,4.0
224,468,4.0
224,494,4.0
224,553,5.0
224,608,5.0
224,627,4.0
224,628,4.0
224,640,3.0
224,671,4.0
224,698,3.0
224,1405,4.0
225,110,4.0
225,150,4.0
225,153,4.0
225,185,3.0
225,253,5.0
225,296,3.0
225,316,4.0
225,329,4.0
225,344,4.0
225,364,4.0
225,380,4.0
225,454,3.0
225,480,5.0
225,590,5.0
225,592,3.0
225,593,4.0
225,595,5.0
225,661,3.0
226,318,4.0
226,531,1.5
226,673,1.5
226,2294,2.0
226,4973,0.5
226,4995,4.0
226,37853,3.5
226,56156,1.5
227,2321,1.0
227,2334,5.0
228,260,5.0
228,380,2.5
228,480,5.0
228,1580,5.0
228,1682,3.5
228,2005,4.5
228,2115,5.0
228,2134,4.0
228,2193,5.0
228,3033,5.0
228,4993,4.0
228,8961,4.0
229,468,3.5
229,858,4.0
229,1283,4.0
229,1680,3.5
229,3396,4.5
230,223,3.5
230,293,5.0
230,318,4.5
230,593,4.0
230,608,4.5
230,778,4.0
230,1089,5.0
230,1682,5.0
230,1884,5.0
230,2291,4.5
230,2502,5.0
230,2762,3.5
230,4011,5.0
230,5902,4.5
230,6016,5.0
230,8873,3.5
230,8874,5.0
230,46976,5.0
230,56715,5.0
231,111,4.0
231,296,5.0
231,593,3.0
231,608,5.0
231,903,4.0
231,912,3.0
231,1089,4.0
231,1213,5.0
231,1834,4.0
231,2762,5.0
231,3515,4.0
232,11,4.0
232,62,5.0
232,95,4.0
232,100,5.0
232,102,2.0
232,105,4.0
232,110,5.0
232,111,5.0
232,141,3.0
232,150,4.0
232,153,4.0
232,164,5.0
232,216,4.0
232,224,5.0
232,235,5.0
232,252,4.0
232,253,5.0
232,260,5.0
232,261,5.0
232,265,5.0
232,275,1.0
232,296,5.0
232,314,5.0
232,316,4.0
232,329,4.0
232,345,5.0
232,377,4.0
232,379,4.0
232,381,3.0
232,405,3.0
232,421,2.0
232,441,2.0
232,454,5.0
232,466,3.0
232,468,4.0
232,473,1.0
232,475,5.0
232,480,5.0
232,500,4.0
232,502,1.0
232,505,3.0
232,509,4.0
232,521,5.0
232,527,4.0
232,531,5.0
232,539,5.0
232,551,4.0
232,552,3.0
232,580,4.0
232,587,4.0
232,590,5.0
232,592,5.0
232,593,5.0
232,594,5.0
232,595,4.0
232,596,5.0
232,597,2.0
232,599,2.0
232,608,5.0
232,653,4.0
232,707,5.0
232,750,4.0
232,778,5.0
232,780,3.0
232,788,3.0
232,801,4.0
232,838,5.0
232,848,2.0
232,858,5.0
232,888,4.0
232,898,5.0
232,902,4.0
232,903,3.0
232,905,5.0
232,909,1.0
232,910,2.0
232,911,4.0
232,912,4.0
232,913,4.0
232,919,4.0
232,923,5.0
232,924,1.0
232,926,4.0
232,936,4.0
232,940,5.0
232,943,5.0
232,944,4.0
232,946,3.0
232,948,2.0
232,949,2.0
232,951,4.0
232,954,5.0
232,955,4.0
232,961,5.0
232,984,5.0
232,1059,4.0
232,1073,3.0
232,1089,5.0
232,1090,5.0
232,1091,4.0
232,1092,4.0
232,1103,4.0
232,1162,4.0
232,1213,4.0
232,1245,5.0
232,1278,5.0
232,1282,5.0
232,1358,5.0
232,1370,4.0
232,1371,4.0
232,1373,4.0
232,1374,3.0
232,1375,5.0
232,1376,4.0
232,1377,4.0
232,1380,3.0
232,1391,3.0
232,1394,4.0
232,1396,4.0
232,1408,5.0
232,1411,5.0
232,1485,4.0
232,1541,4.0
232,1552,3.0
232,1580,5.0
232,1587,5.0
232,1597,5.0
232,1610,4.0
232,1682,3.0
232,1772,4.0
232,1885,4.0
232,1894,4.0
232,1918,3.0
232,1923,5.0
232,1939,5.0
232,1941,4.0
232,1942,4.0
232,1944,4.0
232,1955,3.0
232,1956,3.0
232,1957,5.0
232,1958,4.0
232,1959,4.0
232,1965,5.0
232,1968,5.0
232,2000,4.0
232,2006,4.0
232,2019,5.0
232,2020,5.0
232,2022,3.0
232,2023,4.0
232,2028,4.0
232,2046,5.0
232,2054,4.0
232,2059,4.0
232,2064,5.0
232,2067,1.0
232,2087,4.0
232,2088,4.0
232,2094,4.0
232,2099,5.0
232,2100,4.0
232,2102,5.0
232,2105,5.0
232,2108,4.0
232,2109,5.0
232,2110,5.0
232,2111,5.0
232,2112,5.0
232,2115,4.0
232,2116,4.0
232,2133,4.0
232,2140,5.0
232,2144,5.0
232,2161,4.0
232,2162,3.0
232,2193,5.0
232,2202,4.0
232,2259,4.0
232,2262,3.0
232,2288,5.0
232,2289,5.0
232,2291,4.0
232,2300,4.0
232,2321,5.0
232,2348,2.0
232,2362,1.0
232,2370,4.0
232,2371,2.0
232,2453,5.0
232,2463,3.0
232,2469,5.0
232,2470,5.0
232,2527,4.0
232,2528,4.0
232,2539,3.0
232,2605,4.0
232,2616,3.0
232,2617,4.0
232,2640,5.0
232,2642,3.0
232,2657,1.0
232,2662,4.0
232,2669,4.0
232,2671,4.0
232,2731,2.0
232,2750,5.0
232,2762,3.0
232,2779,4.0
232,2860,3.0
232,2899,4.0
232,2926,4.0
232,3019,4.0
232,3028,1.0
232,3035,4.0
232,3040,3.0
232,3062,4.0
232,3072,3.0
232,3074,4.0
232,3086,5.0
232,3087,4.0
232,3088,5.0
232,3090,5.0
232,3111,4.0
232,3134,5.0
232,3396,4.0
232,3418,2.0
232,3543,4.0
233,14,3.0
233,79,3.0
233,95,3.0
233,100,3.0
233,140,3.0
233,141,4.0
233,494,3.0
233,608,5.0
233,648,3.0
233,707,3.0
233,762,3.0
233,780,4.0
233,802,3.0
233,805,3.0
233,832,3.0
233,839,3.0
233,991,3.0
233,1049,3.0
233,1073,3.0
234,260,4.5
234,344,2.5
234,480,3.5
234,500,4.0
234,541,4.0
234,595,3.5
234,661,3.5
234,745,4.0
234,1073,4.5
234,1278,4.0
234,1580,4.0
234,1653,4.0
234,1994,3.5
234,2116,2.5
234,2135,2.5
234,2501,4.0
234,2616,4.5
234,2788,4.0
234,3088,4.5
234,4247,2.0
234,4886,3.5
234,4993,4.5
234,4995,5.0
234,8961,3.0
234,45928,4.0
234,46976,3.0
234,48385,3.5
235,5,4.5
235,6,4.0
235,11,3.5
235,62,4.5
235,110,2.5
235,141,3.5
235,161,4.5
235,222,4.5
235,225,4.5
235,236,4.0
235,237,5.0
235,261,3.0
235,296,4.5
235,318,5.0
235,339,3.0
235,342,3.0
235,345,3.5
235,377,4.5
235,380,4.0
235,500,4.5
235,527,2.5
235,539,3.5
235,552,3.5
235,587,4.5
235,590,4.5
235,592,4.5
235,593,3.5
235,597,3.5
235,608,4.0
235,628,5.0
235,648,5.0
235,708,4.0
235,780,1.5
235,802,4.5
235,805,4.0
235,832,4.5
235,919,5.0
235,1059,3.5
235,1073,4.5
235,1380,4.0
235,1610,4.5
235,1682,5.0
235,1777,4.0
235,1923,5.0
235,1968,4.0
235,2028,1.0
235,2058,4.5
235,2470,4.0
235,2605,3.5
235,2640,3.0
235,2671,4.5
235,2762,5.0
235,2770,4.0
235,3176,4.5
235,3418,4.0
235,4326,3.5
235,4464,4.0
235,4973,4.5
235,4975,3.5
235,4995,5.0
235,6187,5.0
235,8970,4.5
235,8981,4.5
236,6,3.0
236,111,4.5
236,260,3.0
236,273,2.0
236,296,3.0
236,364,3.0
236,431,4.0
236,480,3.0
236,500,2.5
236,527,3.5
236,541,4.5
236,590,3.0
236,593,4.0
236,599,4.5
236,750,5.0
236,780,2.0
236,841,4.0
236,898,3.0
236,899,4.5
236,903,5.0
236,909,4.5
236,910,5.0
236,912,4.0
236,913,4.0
236,922,4.5
236,923,4.5
236,924,5.0
236,926,4.5
236,928,4.0
236,931,3.5
236,936,5.0
236,942,4.5
236,943,4.5
236,946,5.0
236,951,4.5
236,954,4.0
236,955,5.0
236,1281,5.0
236,1809,4.5
236,1945,4.5
236,2000,0.5
236,2019,5.0
236,2021,2.0
236,2028,3.0
236,2115,3.5
236,2176,3.5
236,2200,4.0
236,2294,3.5
236,2539,2.0
236,2575,2.5
236,2731,4.0
236,3022,5.0
236,3089,4.0
236,3134,5.0
236,4993,2.5
236,5333,4.0
236,6643,5.0
236,7090,3.5
236,8012,4.5
236,8584,4.5
236,25952,4.5
237,110,1.5
237,153,2.5
237,198,4.0
237,260,4.0
237,296,4.5
237,316,2.0
237,318,4.5
237,329,2.5
237,344,2.5
237,345,4.0
237,364,3.5
237,380,2.5
237,590,1.0
237,592,3.0
237,593,4.0
237,595,3.5
237,608,5.0
237,780,2.0
237,1408,1.0
237,1777,3.0
237,2502,4.5
237,2657,3.0
238,318,3.5
238,480,3.5
238,527,3.0
238,593,3.5
238,1682,5.0
238,2028,4.0
238,4025,4.0
238,4973,4.0
238,27815,3.0
238,31685,4.5
239,5,3.0
239,11,4.0
239,65,2.0
239,88,2.0
239,104,4.0
239,135,4.0
239,141,4.0
239,153,3.0
239,157,4.0
239,180,4.0
239,203,4.0
239,216,4.0
239,223,4.0
239,232,4.0
239,248,4.0
239,252,4.0
239,289,5.0
239,327,4.0
239,339,4.0
239,378,4.0
239,380,4.0
239,387,4.0
239,429,5.0
239,433,4.0
239,435,3.0
239,476,4.0
239,489,2.0
239,497,5.0
239,500,4.0
239,532,3.0
239,539,3.0
239,542,1.0
239,543,5.0
239,551,4.0
239,587,4.0
239,673,4.0
239,688,2.0
239,708,5.0
239,762,3.0
239,830,3.0
239,837,5.0
239,892,4.0
239,910,4.0
239,934,4.0
239,1073,3.0
239,1091,3.0
239,1278,5.0
239,1380,5.0
239,1391,4.0
239,1394,4.0
239,1485,3.0
239,1580,4.0
239,1641,4.0
239,1680,5.0
239,1689,4.0
239,1713,3.0
239,1777,5.0
239,1894,4.0
239,1918,4.0
239,1923,4.0
239,1968,5.0
239,2000,4.0
239,2003,3.0
239,2088,3.0
239,2100,3.0
239,2108,4.0
239,2109,4.0
239,2111,3.0
239,2133,3.0
239,2134,4.0
239,2144,4.0
239,2463,4.0
239,2469,4.0
239,2470,3.0
239,2502,3.0
239,2539,4.0
239,2567,4.0
239,2587,3.0
239,2617,4.0
239,2640,4.0
239,2671,5.0
239,2690,4.0
239,2770,3.0
239,3033,5.0
239,3086,4.0
239,3114,5.0
239,3175,4.0
239,3591,4.0
240,16,3.5
240,21,3.0
240,111,5.0
240,141,3.5
240,150,4.0
240,165,3.5
240,236,4.5
240,261,4.0
240,296,3.5
240,318,4.0
240,348,4.0
240,377,3.0
240,380,1.5
240,480,3.0
240,500,4.0
240,508,4.0
240,527,4.5
240,592,3.0
240,593,4.0
240,595,3.5
240,597,3.0
240,608,5.0
240,648,3.5
240,708,4.0
240,898,4.5
240,905,4.5
240,913,4.5
240,919,5.0
240,923,4.0
240,924,4.5
240,927,3.5
240,936,4.0
240,947,4.0
240,951,4.5
240,954,3.0
240,955,4.0
240,965,4.0
240,1278,4.0
240,1358,3.5
240,1374,3.0
240,1391,4.0
240,1580,4.0
240,1643,4.5
240,1680,4.5
240,1719,4.0
240,1885,4.5
240,1923,4.0
240,2100,4.0
240,2321,4.0
240,2762,5.0
240,3114,4.0
240,3176,3.5
240,4011,4.0
240,4380,4.5
240,4886,4.5
240,4896,3.5
240,4973,4.5
240,4995,3.5
240,5618,4.5
240,5902,4.0
240,5991,4.5
240,6003,4.0
240,6593,4.0
240,6947,4.0
240,7090,5.0
240,7451,3.5
240,8665,4.5
240,8879,4.5
241,2,3.0
241,5,2.0
241,150,2.0
241,153,3.0
241,158,3.0
241,194,5.0
241,196,3.0
241,223,3.0
241,235,4.0
241,247,3.0
241,253,3.0
241,261,3.0
241,296,4.0
241,316,3.0
241,318,4.0
241,319,5.0
241,342,3.0
241,344,3.0
241,364,3.0
241,377,3.0
241,380,3.0
241,480,3.0
241,500,3.0
241,509,3.0
241,535,5.0
241,551,4.0
241,587,3.0
241,592,3.0
241,595,3.0
241,778,4.0
241,780,3.0
242,6,4.0
242,11,5.0
242,16,5.0
242,21,5.0
242,22,4.0
242,95,4.0
242,100,4.0
242,110,5.0
242,111,5.0
242,141,3.0
242,144,4.0
242,150,5.0
242,164,5.0
242,165,4.0
242,185,4.0
242,198,4.0
242,205,4.0
242,248,3.0
242,252,3.0
242,260,5.0
242,280,4.0
242,296,5.0
242,316,4.0
242,318,5.0
242,329,4.0
242,337,5.0
242,342,4.0
242,348,5.0
242,377,5.0
242,378,4.0
242,380,5.0
242,415,4.0
242,422,5.0
242,425,4.0
242,454,3.0
242,480,5.0
242,507,5.0
242,508,5.0
242,527,5.0
242,541,5.0
242,554,3.0
242,590,5.0
242,592,5.0
242,593,4.0
242,597,5.0
242,608,5.0
242,628,4.0
242,648,4.0
242,691,3.0
242,695,4.0
242,750,5.0
242,786,4.0
242,800,5.0
242,832,3.0
242,838,3.0
242,858,5.0
242,866,4.0
242,898,5.0
242,899,5.0
242,900,5.0
242,903,5.0
242,912,5.0
242,913,5.0
242,919,5.0
242,923,5.0
242,924,5.0
242,926,5.0
242,949,5.0
242,994,5.0
242,1088,5.0
242,1090,5.0
242,1103,5.0
242,1213,4.0
242,1282,5.0
242,1358,5.0
242,1370,4.0
242,1377,4.0
242,1391,4.0
242,1394,5.0
242,1396,5.0
242,1404,4.0
242,1480,4.0
242,1542,4.0
242,1552,4.0
242,1573,4.0
242,1580,5.0
242,1586,3.0
242,1597,4.0
242,1610,5.0
242,1639,4.0
242,1647,4.0
242,1653,5.0
242,1678,4.0
242,1694,4.0
242,1719,3.0
242,1791,3.0
242,1792,4.0
242,1892,3.0
242,1918,4.0
242,1939,5.0
242,1942,5.0
242,1945,5.0
242,1956,5.0
242,1957,5.0
242,1958,5.0
242,1959,5.0
242,1968,4.0
242,2000,5.0
242,2006,4.0
242,2020,4.0
242,2023,5.0
242,2028,5.0
242,2058,4.0
242,2069,5.0
242,2100,4.0
242,2108,4.0
242,2112,5.0
242,2114,4.0
242,2115,5.0
242,2262,4.0
242,2289,4.0
242,2321,4.0
242,2469,4.0
242,2501,5.0
242,2605,4.0
242,2616,5.0
242,2671,4.0
242,2749,4.0
242,2750,4.0
242,2757,5.0
242,2762,5.0
242,3035,5.0
242,3060,4.0
242,3072,5.0
242,3109,4.0
242,3110,4.0
242,3111,5.0
242,3176,5.0
242,3418,5.0
242,3512,5.0
242,3526,4.0
242,3543,5.0
242,3591,4.0
243,19,3.0
243,93,2.0
243,110,4.0
243,150,2.5
243,153,2.0
243,158,2.0
243,168,3.0
243,172,2.0
243,173,2.5
243,177,3.0
243,253,4.0
243,260,5.0
243,261,4.0
243,273,3.0
243,296,4.5
243,316,3.0
243,344,3.0
243,364,3.5
243,380,3.0
243,480,2.5
243,500,3.5
243,527,3.5
243,541,3.5
243,551,4.5
243,552,3.5
243,586,3.5
243,592,4.0
243,593,5.0
243,648,3.0
243,653,3.0
243,750,4.0
243,780,1.5
243,784,3.0
243,832,3.0
243,903,4.0
243,910,4.5
243,914,4.0
243,919,4.0
243,924,2.5
243,1089,4.5
243,1213,4.0
243,1281,5.0
243,1282,3.0
243,1374,3.5
243,1377,3.5
243,1391,2.5
243,1485,3.0
243,1580,3.0
243,1584,3.5
243,1587,4.0
243,1610,3.5
243,1623,3.5
243,1645,3.0
243,1682,4.0
243,1722,2.0
243,1923,3.0
243,1994,3.5
243,1997,3.5
243,2000,3.5
243,2003,3.5
243,2005,4.0
243,2006,3.0
243,2019,4.0
243,2021,4.0
243,2028,3.5
243,2033,4.0
243,2107,3.0
243,2115,4.0
243,2116,3.0
243,2122,2.0
243,2124,3.5
243,2161,2.5
243,2163,3.0
243,2193,3.5
243,2291,4.0
243,2436,3.0
243,2470,1.5
243,2617,2.5
243,2722,2.5
243,2762,4.0
243,3033,3.0
243,3087,3.5
243,3175,2.5
243,3176,2.5
243,4105,3.5
243,4886,3.5
243,4896,3.5
243,4973,5.0
243,4993,5.0
243,5618,4.0
243,5971,4.0
243,6947,4.0
243,7454,2.0
244,110,3.5
244,260,5.0
244,318,5.0
244,527,5.0
244,1374,4.0
244,1376,4.0
244,2005,4.0
244,2028,5.0
244,2502,5.0
