movie_id,pc_id
1808,1422
1808,3644
1808,53009
3600,5
3600,1236
3600,1464
17037,2
297,33
297,136
5332,58
5332,1898
5332,1899
21589,3981
11893,1444
11893,13549
11893,14227
12223,2380
12223,36638
32081,60
14924,3644
14924,6781
14924,20657
10002,10932
10002,20076
41817,12
19426,1216
19426,2260
12560,5
9798,130
9798,1645
9798,9195
9798,79209
14444,4
14444,2348
14444,59150
9487,2
9487,3
9466,21716
9466,21717
666,393
666,394
666,395
2042,7380
10162,43
10162,5358
10162,24356
309,156
309,3221
309,11672
692,407
24018,17100
1678,622
39256,1950
1680,882
1680,46976
244,6
10730,4
10730,10308
31947,484
8130,41
11532,419
11532,32336
9749,33
14628,33
14628,8818
9626,3418
9626,8411
9626,10308
13698,4
10466,33
10466,56
707,7576
11954,559
11954,1445
11954,21896
9336,6194
9336,7965
10157,6194
10157,7965
12118,6194
12118,69583
10587,6194
11825,6194
11895,6194
9447,2537
12257,6194
12257,11407
12257,13040
37536,2188
10029,7380
10029,10201
10029,38085
10029,38086
11252,23
11252,33
8545,14
10223,4
9745,6194
9745,10619
9745,22351
200,4
9837,27
9837,521
11545,9195
1934,14
1934,33
1934,348
11881,306
13764,559
13764,12958
24951,41
8879,6194
8879,15298
1369,559
1369,14723
1368,41
1370,559
1370,14723
10303,306
10303,396
10303,3470
9326,306
9326,396
9326,1693
9326,81127
10328,306
10328,396
10328,1865
11285,306
11285,1865
1367,60
1371,60
1374,60
1375,60
15196,4
15196,498
15196,1382
15196,4357
11904,4
11904,56
15596,41
15596,3089
13818,4
29968,559
44326,3267
1885,441
1885,2596
1885,4267
8856,441
8856,1174
10495,441
10495,57092
5825,477
5825,6194
9489,6194
16885,3201
16885,3230
16885,5267
76857,288
76857,1066
8741,711
8741,11317
8741,23660
9276,7405
9276,11705
9822,2
9822,4361
39314,6
39314,1281
10312,33
10312,369
10312,10230
10312,10231
9441,5
9441,436
9422,4
9422,316
9422,9195
24525,8
24525,1811
10368,1702
10368,10102
10368,10378
10368,10379
11365,3324
11365,23708
11365,93549
140897,925
140897,10202
140897,10254
31662,35
36136,40336
1363,37
1363,691
1363,1382
1363,10163
46992,181
46992,718
46992,20777
825,532
825,763
825,7339
825,53009
22913,4189
15556,8411
28902,27
28902,56
14709,4
14709,746
9423,33
9423,288
9423,552
9423,657
9423,762
9423,4650
9423,7237
9423,11533
9423,23932
14443,53493
10658,1
10658,33
6917,4535
6917,10165
6917,10166
40729,1988
40729,4109
40729,10166
24086,1887
11815,306
9426,396
9426,5612
10344,5612
15698,496
15698,662
15698,8411
2620,5
2620,1174
2620,1175
30497,12
30497,1197
16337,4110
25018,33306
16780,17479
12151,9195
25438,484
33278,6194
33278,8792
33278,43687
274253,22490
192,4606
192,7110
192,20091
192,45693
10945,306
10945,840
10945,1885
10013,70
10013,559
9671,4
9671,15081
9396,4
11038,9195
11873,514
11873,9195
18588,1444
10015,171
10015,11742
12715,1444
12715,13549
8388,960
8388,3268
45712,5
45712,1236
8129,181
8129,201
8129,744
8129,980
8129,983
8129,986
8129,7025
8129,7680
8129,8369
8129,16366
8129,27013
8129,27014
1618,441
1618,821
1618,1045
10722,9335
10722,20295
10722,28040
10314,14
10314,870
10314,1811
125548,1483
125548,40966
125548,40967
125548,40968
11167,11493
11167,47818
2112,4
2112,4564
16172,10104
16172,20555
16172,62072
111794,43
111794,306
111794,3901
9524,1080
20595,3805
20595,3806
20595,3807
16306,2329
16306,2330
16306,6116
16306,8171
16306,25960
11622,12
11622,2980
11622,17887
10207,788
10207,813
10207,18093
9849,2
18892,559
18892,3058
18892,67035
13466,33
1542,306
1542,7458
15256,4
8224,441
8224,1685
8224,9269
18417,9195
12479,915
15209,44460
26425,5358
26425,16647
1847,35
1847,18339
42113,9255
8913,4
10906,4
10906,3264
25748,4415
25748,7405
25748,15342
25749,4416
25749,15343
8769,5
14742,6194
14742,7965
15856,10324
10671,33
10671,1830
27932,33
7227,33
10670,33
5919,306
5919,6194
5919,14024
5919,48543
33518,5418
40160,2379
40160,9266
40160,33304
2362,8411
10803,8411
871,306
871,12943
1685,306
1685,12943
1705,306
1705,22542
1688,306
1688,12943
1687,306
1687,12943
166680,1950
11123,33
11123,12277
29723,33
31638,6194
9535,705
9535,6194
9535,11391
9535,11407
9455,12
9455,3480
796,5
796,505
796,506
100,146
100,491
100,1382
100,13419
100,21920
47501,2065
47501,65449
77936,11773
77936,16366
77936,44821
77936,44822
84586,328
30943,441
30943,1236
7341,60
7341,2229
10350,19944
10350,24039
10350,24041
10350,80469
10350,89308
10350,89309
11772,6305
11772,8411
9540,806
9540,10210
9540,47396
31503,9195
11773,8411
30202,8411
30202,23843
22345,559
22345,4077
22345,4078
1567,104
1567,1157
1567,1158
1641,27
1641,1560
47288,688
47288,4107
47288,4108
47288,6194
47288,10210
10212,306
10212,711
10212,2979
10212,7364
10212,25820
10354,80
10354,171
10354,6194
11526,41917
8583,348
8583,508
8583,6194
8583,25087
16520,306
16508,2
11374,23
11374,33
16379,8411
125123,718
125123,3324
125123,20777
28029,14
28029,79
28029,372
28029,13158
603,79
603,372
603,1885
603,6194
4951,1757
4951,1783
4951,9195
65749,40451
8970,4
8970,2232
30950,393
30950,718
30950,850
30950,11943
30950,30225
30950,30226
11660,9996
11660,13028
9430,5
11355,711
11355,19813
11355,21241
11355,21242
18764,3054
18764,71988
18764,71989
9465,236
9465,22289
9465,41048
9465,41049
27455,16718
27455,40648
1414,15469
49981,508
49981,6194
49981,16978
49981,39288
6522,23
6522,33
114719,23036
114719,23038
10209,718
10209,1218
10209,1869
10209,3324
10209,12918
10209,38781
143299,11465
22826,7042
1902,635
1902,778
1902,779
1902,9335
1902,20295
445590,201
445590,588
445590,6476
445590,13869
445590,87894
445590,87895
6396,2081
39964,1088
39964,40675
12596,508
12596,711
12596,8769
12596,17422
12596,20555
12596,81141
9451,4
9451,746
9451,2570
1946,803
1946,804
1946,805
1946,806
1946,807
1946,808
1946,809
1946,20170
42230,5798
1844,414
1844,508
6552,441
6552,598
6552,6092
213985,14
25471,5798
4154,236
4154,547
4154,78240
28519,90093
3309,6194
18462,16274
18462,16275
18462,18947
28941,4527
28941,11136
18252,9195
18252,10531
8592,9195
564,33
564,11462
13852,13674
13852,13675
25232,40759
25232,40999
10210,43
10210,508
10210,20555
53862,919
17962,1141
17962,12423
17962,12424
9460,1066
9460,3618
9460,32841
4927,328
1893,1
31342,27
31342,40769
44297,1677
44297,20783
44297,40768
95627,1596
95627,40757
8785,2503
15849,33
18990,1314
29242,87008
29243,33
31498,33
29239,33
15660,4
1924,6194
1924,51861
1924,51862
8536,6194
8536,51861
8536,51862
9531,6194
9531,51861
9531,51903
11411,4110
11411,6194
11411,6231
11411,13549
138,33
30793,33
3103,33
3035,33
3077,33
3074,33
3076,87008
3079,1314
32023,33
13666,33
29794,16593
29794,84526
9077,10330
36685,306
36685,463
43391,57825
30168,4
10785,6
10785,13987
19483,10330
8974,4
29959,5
29959,3458
11549,4928
11549,10096
18158,441
18158,3458
27625,4697
41516,10330
17918,429
37305,60
37305,3077
18784,14269
18784,82943
509,282
509,283
509,10163
509,31080
1090,5
1090,620
24858,201
24858,255
24858,317
24858,850
24858,5358
24858,7025
24858,7254
24858,10769
24858,16366
24858,30389
24858,33152
24858,33155
15059,491
15059,506
15059,24827
55912,20076
55912,40996
55912,40997
12117,158
12117,9195
41730,15460
41730,15461
13533,8068
13533,78324
817,12
817,595
265966,547
265966,17048
14283,164
14283,181
37135,2
2275,4
2275,21409
2275,25358
2275,38005
24137,14
24137,186
10376,6246
10376,27597
104,1972
104,7025
9032,5
13821,418
13821,1243
13821,2816
13821,2817
13821,2818
13821,2819
9421,9
9421,884
9421,3823
9421,11037
67067,8724
6488,56
6488,915
6488,2104
9473,4
9473,258
9473,1538
9473,6194
9473,7480
9473,45852
8487,2507
8487,6194
8487,16774
8487,57088
10279,4319
10279,9195
2767,461
2767,875
2767,7961
78568,874
78568,5358
2105,33
2105,491
2105,506
2105,3169
1073,126
1073,3287
1073,22512
1073,22513
1073,22514
10239,223
10239,1666
10239,16366
10208,5
10208,6254
2667,2188
2667,15160
48958,14
48958,7049
48958,20043
345,194
345,195
345,385
345,6194
9825,711
9825,11317
9825,67109
16158,746
133575,689
133575,2832
133575,20873
133575,80578
620,441
620,4267
620,47565
2978,441
10490,12
10490,594
10490,596
11618,7
11618,1560
332,2
332,175
332,20477
1812,8
8914,79
8914,6194
8914,28438
8914,28439
9824,33
9824,552
9824,2484
4806,4
4806,126
4806,9195
4806,10201
247,60
247,52795
10056,4323
967,611
967,10330
802,516
802,517
802,518
3175,88
3175,6194
3175,11272
147,53
147,10897
147,10932
1628,53
1628,22657
21185,23
21185,441
11120,6194
10136,4
32060,2070
48686,1444
48259,484
48259,544
48259,62343
873,56
873,4357
873,6194
48660,34505
26789,559
3934,1523
3934,1524
3934,1525
108312,3906
108312,8866
11416,500
11416,1869
11416,6194
11416,7049
11416,13221
10776,2956
10776,6194
24452,34281
9710,1445
31924,898
31924,8310
30890,41
20242,9195
20242,10201
20242,10531
39074,484
66194,888
66194,23792
2115,964
2115,965
2115,3268
23599,1950
3526,5612
3526,8263
41166,21590
16406,5
10386,2785
745,158
745,862
745,915
745,17032
913,597
913,8411
912,219
912,599
912,16749
91076,888
91076,2152
91076,4248
91076,11955
91076,13367
19457,14
19457,376
11353,33
17707,306
17707,711
17707,3334
17707,81140
9781,12
9781,3242
9781,90195
9781,90196
9781,90197
102489,83
102489,635
18212,10316
18212,11572
18212,53186
13817,2815
38715,31062
48781,559
12185,4
29056,4820
26857,5
28501,4820
29030,13862
25319,4820
29074,4820
24103,41
10552,3418
10552,8411
10552,10308
9267,5
9267,416
9267,8313
9267,12978
10766,306
10766,2767
10768,306
813,4
2665,4
9406,915
9406,10895
11418,6194
11153,6194
14170,6194
2280,18
2280,306
2280,21451
11077,23
11077,33
28597,23
28597,33
39780,43
39780,8724
39780,39711
10396,1312
10396,6194
10396,67709
9944,6194
850,8411
850,10757
10154,97
10154,6194
10342,85
10342,7405
10342,10201
10366,559
10366,12968
9349,347
9349,559
9349,694
9349,959
9349,14723
10494,4288
10494,22817
126152,14
22314,4380
35813,20938
11037,559
11955,559
11955,14723
2038,14159
2038,14723
11963,4
11963,316
11963,10308
11963,10879
53761,4
9096,915
9096,1504
91893,6762
91893,44382
1911,9195
2900,12
2900,1757
17709,33
17709,1301
17709,1302
37718,236
47144,393
47144,850
47144,10901
47144,31157
47144,36746
47144,57301
47144,76880
47144,83478
47144,83479
52366,6541
52366,6542
6373,181
6373,2079
2162,6194
2162,10210
14578,14
14578,8014
40694,694
49184,792
49184,5006
49184,5404
49184,11694
49184,18367
49184,19136
49184,26890
49184,84496
49184,88165
49184,88166
10307,2347
10307,8411
11601,2188
18621,711
18621,17422
1075,105
21719,1596
21719,91526
40879,5821
47951,3341
43832,441
47697,2260
47697,11447
49792,14159
49792,14723
26522,441
26522,92340
23761,6114
24097,4283
24097,4284
42114,33
28295,10324
12105,60
12105,3797
12105,16915
14,27
14,2721
24128,5479
24128,15806
11001,5
10390,33
10390,10157
9453,12872
9453,12873
704,413
704,3462
704,11506
35122,491
35122,506
35122,1474
35122,2997
142132,181
142132,236
24153,5
24153,13962
11797,5
11797,7401
11797,7402
18086,4535
17887,4
17887,3468
17887,43995
10669,6194
10669,12282
11527,41
11527,6194
42848,826
42848,1483
40867,6194
1049,104
1049,508
1049,644
28032,6194
28032,90512
11326,5
11326,3952
11326,3978
28377,4724
28377,18329
10975,2521
10974,168
10974,2521
10974,3054
10398,4
2290,5
2290,9269
2290,10230
2290,22684
24071,9195
60994,14
60994,377
60994,10254
16112,5
16112,5061
16112,6255
14429,306
14429,81132
14429,81133
15198,915
6415,79
6415,507
6415,6194
6415,23689
6415,23690
6415,23691
24066,14
24066,16833
21430,1438
21430,6455
10381,718
10381,1382
10381,10163
60285,441
5622,9
5622,44406
5622,93143
5622,93144
10349,41
10349,40490
42518,4
42518,8302
29787,41
9638,494
9638,22540
10576,33
10576,16838
12662,33
61369,13914
11712,882
12618,5
13824,2822
226,43
226,54
226,307
226,1422
226,11351
55107,5358
55107,6584
55107,11143
55107,18367
55107,30576
69851,35442
10388,2188
17198,3919
44857,8411
44857,67883
44857,67884
44857,67885
9346,4354
861,559
861,14723
861,80461
14412,6194
14412,7965
9377,4
11541,8411
11541,8808
2457,643
11901,33
11901,171
4929,60
85325,4
11230,13433
8416,4
8416,819
8416,1497
8416,1627
11054,12
851,2886
18254,553
18254,44485
20123,3719
20123,44449
20123,49255
16642,4
2593,753
3086,4
16305,4
32255,4
48797,16918
48797,80256
19997,306
3767,5
17352,306
17352,89188
17352,89189
17352,89190
535,4
2731,208
2731,255
2731,354
2731,1179
2731,1180
2731,5358
2731,12965
2731,18367
2731,25023
2731,84953
2731,84954
1654,8411
1654,14159
1654,79298
31043,6194
31043,7965
31043,14222
14831,6095
658,60
658,7576
658,10761
657,60
657,7576
657,10761
646,60
646,7576
5689,441
391,60
391,5755
391,10481
391,19498
8052,2321
8052,7250
8052,11661
772,306
772,477
31650,5
73575,14646
302579,38147
550,306
550,508
550,711
550,20555
550,54050
550,54051
550,54052
12220,33
12220,97
1610,1261
1610,1508
53151,13819
53151,17813
53151,65561
42881,2813
42881,25679
42881,25680
29064,4897
404,2
404,181
404,373
404,635
404,637
404,694
404,5358
404,7832
404,59423
42196,6194
36819,146
42726,1742
9343,843
9343,1448
9343,4606
9343,8765
9343,10869
16858,306
16858,441
42006,4582
11562,41
11562,13309
10496,769
16162,33
16162,4319
8649,4
8649,9195
8649,11584
31306,5
31306,4434
10563,79
10563,6194
14484,12
14484,20979
214735,16252
214735,16253
94857,4597
32043,33
15247,364
15247,1802
15247,14376
29251,2403
29251,13723
5548,41
5549,41
856,56
856,554
856,9195
856,10217
38772,33
699,60
699,7576
709,7576
253,60
253,7576
253,10761
660,7576
660,8411
11377,1786
11377,6194
26149,1600
26149,53009
492,37
492,278
492,279
108346,85721
98480,4214
98480,91425
128,14
128,10342
128,12516
128,20192
46286,4131
46286,4714
46286,11061
46286,30393
8672,201
8672,315
8672,843
8672,2473
8672,2474
8672,2475
8672,3324
8672,5975
8672,7025
8672,8857
8056,104
8056,310
2020,12
2020,872
2020,873
9481,33
9481,441
9008,158
9008,675
9008,8758
9008,8759
9008,9195
14242,62136
14242,62137
14242,62138
16129,3141
11489,189
11489,5358
11489,18367
28145,3065
28145,29363
51371,12190
18111,4065
31361,33
31361,18205
11223,8411
16281,6194
16281,14179
16281,14180
16288,1950
16288,14180
1694,1212
476,251
37094,508
37094,644
37094,5358
37094,6194
13555,2767
961,12190
961,13913
73969,21540
24831,1950
64963,33
85160,42001
25560,5
21610,33
21610,3986
21610,3987
11878,882
11510,516
11510,14723
11234,19972
957,617
957,8411
11886,3166
37853,6194
62204,999
62204,2359
11040,3070
11040,5603
21849,4299
21849,6194
1621,4
1621,11142
14035,4952
14035,36555
40771,559
40771,6262
40772,6270
40772,37255
11498,4
11790,181
11790,3102
11790,3324
276635,181
276635,500
276635,7049
21349,306
21349,711
1832,6644
1832,16934
10047,5
10047,9
10228,3034
10228,3035
10228,5261
10228,7967
10228,12288
10228,12307
10228,13070
10228,66289
10228,76467
10228,76468
10228,76469
47692,803
47692,4564
47692,24724
18561,2289
18561,5993
18561,52648
37426,4395
51787,6194
11663,919
11663,10157
11663,20778
11663,81128
13485,4
9289,306
9289,13630
9264,12
18222,12
18222,17067
18222,17068
11165,306
4203,49
24226,306
88875,306
88875,12443
11379,8791
29154,6194
2039,8411
2039,67823
77915,1138
77915,8411
77915,32951
11943,6194
11943,12273
11481,1361
11481,1754
11481,10932
2690,219
2690,1167
27141,6194
27141,14719
10399,288
10399,931
90762,93591
2668,4
2668,70
2668,551
2668,8601
2668,23310
36643,7576
36643,8411
99,82
99,83
159569,201
159569,4606
159569,8139
77010,7996
77010,51320
77010,51321
25898,8411
9647,4
11787,10330
5156,1875
11953,882
44662,882
29005,6194
26371,2370
26371,9210
596,306
52470,33
20334,1460
20334,8411
11393,559
31121,5
293,5
10998,4
12235,5
12235,7401
36094,206
36094,8411
9013,33
9013,136
11005,67713
59820,306
2924,33
2924,2231
2924,11262
177,559
38557,33
42087,9195
13681,559
13681,7585
9946,919
863,3
31582,8411
125520,22289
125520,24827
22267,33
22267,10565
55123,8
5486,1920
10411,915
41462,6
1718,6194
20024,441
78256,5
78256,13719
13787,14
13787,2807
54933,862
54933,888
54933,11054
54933,29072
9684,21716
9684,21717
9586,6194
70801,21540
33015,12190
777,1234
21887,5409
5652,6194
19664,898
19664,21858
19664,21859
32331,1312
32331,6194
76083,4213
32628,12190
32669,4
18161,4
31681,6090
33666,1823
33666,4402
33666,76900
32274,9195
10402,2608
10402,6370
10402,9195
497,97
497,3982
497,6194
1715,14
1715,1693
1715,1811
42739,181
42739,486
42739,2441
42739,11912
26162,13913
26162,19598
25188,441
25188,15266
15515,441
15515,5040
75888,16056
1439,711
2277,415
2277,436
2277,441
2277,9195
2277,18990
10137,441
10137,5555
10137,58331
49948,2
334,12
334,178
334,179
30237,5028
30237,5029
50116,8
50116,741
50116,5358
50116,19866
46435,506
46435,720
46435,821
46435,10100
22213,694
22213,6194
47070,1950
47070,6183
47070,6184
36492,494
624,5
624,4541
624,14595
26578,41
26578,3952
415072,14317
43103,3632
43103,14687
43194,1679
9563,431
9563,4198
9563,6194
1850,762
926,27
926,2605
1213,4
1213,14
1213,679
1213,932
10471,12
10400,33
10400,919
10400,10619
10397,4
10397,33
20761,9195
12524,888
12524,6236
12524,7449
12524,15130
12524,15131
36773,70
36773,1363
36773,1403
30814,5333
30814,7380
30814,40542
10219,33
10219,862
3558,441
3558,787
3558,9269
3558,14440
17908,1088
17908,6194
10384,60
10384,8411
10384,20375
10384,23587
10236,441
10236,10879
10236,13945
71067,21540
632,4
11851,4
5924,599
5924,4928
5924,60832
33734,14154
14886,5
14886,2992
14886,2993
26617,4541
11900,843
10493,2537
16241,734
16241,1155
27632,4820
27632,10481
27632,12240
22160,5
4460,306
9644,12
43455,441
13342,33
13342,8794
35119,6194
35119,13549
35119,19422
35119,19423
21256,42347
21256,42348
14919,429
14919,6194
14040,6194
14040,8779
17343,1048
17343,1354
17343,4785
22692,1553
47620,7269
2990,10210
38775,5721
10831,7281
21193,1549
21193,7961
21193,28766
21193,68432
33078,7281
33078,11895
33078,46043
16672,622
16672,3212
10472,14
79474,6639
79474,9335
79474,34772
79474,82482
53714,4079
21489,3968
32600,12190
110479,4
299121,36359
299121,36360
13005,33
18681,769
75531,33
75531,762
75531,882
75531,3324
75531,4650
75531,7237
75531,10513
14521,27934
14521,93483
46835,6647
46835,8861
46835,9980
46835,28553
46835,28554
46835,28555
46835,28556
46835,28557
10406,915
10406,8830
14741,2070
14741,8411
32015,5120
32015,5175
1883,182
1883,4319
1883,6194
2005,9195
6279,9195
11087,915
11087,10201
11087,12883
7305,4
7305,9195
24735,5
9475,33
9475,136
8872,4
8873,4
11287,441
11287,1350
9869,4
9869,2767
619,335
619,6194
619,13040
9374,33
11259,23
11259,33
8293,2370
8293,10932
11068,6194
11068,12917
1923,12
1923,105
1923,533
10158,306
10206,306
10206,2516
10206,23236
11782,77
11782,6213
10086,11387
9367,5
9876,33
10326,4564
10326,6194
16562,8411
16562,10201
9609,8411
12143,11264
4234,85
4234,1600
4234,7405
9605,5
8374,1403
8374,11342
8374,20088
29076,915
29076,4258
121940,10289
28156,15292
24349,33
27841,33
1907,359
15489,4
15489,2348
15489,8878
15489,95596
15489,95597
15655,2
36210,441
36210,38550
36210,93115
36210,93116
279444,26347
77908,1309
77908,27097
22342,4388
22342,4389
30062,5017
62463,181
62463,983
25934,16124
101383,6033
14181,12
10385,415
10385,441
10385,9269
10385,67153
2787,10201
2069,1403
2069,6194
2069,10210
2069,51772
2069,53013
2069,53014
61416,718
61416,7281
61416,12745
14839,33
14839,14109
42186,16466
28978,1315
901,1315
25010,306
25010,3065
25010,5419
25010,11447
36208,3245
10098,1315
10098,3245
18264,441
18264,3473
33374,13671
43368,6194
127602,19852
2155,7405
2155,12552
11004,4
11004,258
11004,657
11004,762
11004,3324
11004,4650
11004,8877
11004,8878
25212,2108
25212,7799
25212,22289
139,11672
20682,788
25166,14589
25166,37498
1831,4
1831,126
10416,5
14271,23
14271,33
14271,1632
4816,208
4816,254
4816,986
4816,1251
4816,4248
4816,5358
4816,59348
19958,3688
28569,6194
28569,12172
28569,12173
2193,1009
2193,1010
64871,3166
54575,2380
54575,2595
11016,6194
23020,4166
139058,12133
20423,19113
20423,19114
10839,1584
10839,4784
10839,8263
10839,12782
36489,22384
24481,441
11296,559
61651,12360
61651,12361
28172,4756
28180,4758
14280,3166
72086,13992
72086,40349
149687,4
29478,441
28177,4756
28177,19990
2067,158
2067,3638
2067,9195
2067,22103
622,208
622,353
622,354
622,355
622,357
622,2188
622,3315
622,3823
622,5358
622,9335
12186,360
12186,6194
20283,306
5693,41
5693,1953
287,41
287,1312
968,612
968,6194
838,1
838,33
838,536
16958,8411
3114,1322
3114,6194
31938,16354
12501,60
22650,8423
22650,14035
22650,18925
31618,60
31618,8880
31618,32793
42232,60
15873,16354
26928,441
26928,37663
26928,37664
68427,3906
68427,8923
68427,45440
25392,4864
22178,60
22178,1486
48213,82
48213,264
48213,5358
48213,7025
48213,11561
48213,12372
48213,45970
48213,58245
35412,893
43463,5879
159727,632
159727,1314
8333,2379
8333,2380
19259,559
820,523
820,524
820,525
820,6194
11718,559
11718,1175
11718,5253
11718,25087
8989,33
8989,56
32031,559
58048,20076
58048,94714
26827,4357
26827,6194
11157,41
28370,484
918,455
918,559
918,601
918,1174
918,44425
61178,559
11176,1155
11176,24931
14900,15980
14900,24931
11899,559
11899,6254
11899,7585
36536,6194
36536,24931
36536,67867
18890,13
18890,56
18890,4105
19736,9195
123047,660
123047,798
123047,26373
123047,46410
123047,85945
24575,1584
16535,306
10971,364
23928,6194
31336,850
31336,2210
31336,5358
31336,7466
31336,8453
31336,11796
31336,18367
31336,21990
31336,22587
31336,22722
462,216
9532,12
9532,3169
9532,48772
78231,181
78231,718
2383,82
2383,1121
25503,60
25503,14276
53879,306
1396,5120
11570,30724
1541,841
1541,8411
1541,21854
17443,441
8469,33
8469,13298
8469,13300
27995,4319
36739,5
36739,4319
925,33
925,4319
41823,33
41823,4319
1713,33
1713,4319
26170,33
26170,171
30547,8411
54825,181
54825,297
13939,4
14373,4110
24873,1444
26263,1444
34746,13282
34746,21335
996,4
9079,306
1496,33
1496,17823
1496,47030
1496,47031
1498,12
1498,2521
1497,12
1497,2521
1499,12
1499,969
1499,53677
1880,60
1880,774
33762,1174
33762,65822
11690,4110
29143,441
35292,915
36652,8411
801,554
801,9195
104301,9195
11520,6194
11520,19464
11520,19465
1879,893
2085,1885
2085,6194
13539,711
13539,89439
16222,441
17078,37740
37722,802
37722,1382
37722,31715
75892,306
99008,9233
9960,41956
3082,60
3082,1315
2102,958
52961,6407
12187,33
12187,3853
12187,11462
24748,4
990,306
990,22820
1908,893
9764,881
9764,5120
9764,6091
840,441
840,8263
840,11458
39890,12355
26689,41
26689,4561
25673,4
2291,559
2291,14723
13531,676
13531,6194
13531,10104
16620,441
16620,15117
526,306
526,6194
13346,306
243,32
243,9195
10501,27
10501,521
11478,33
11478,333
11478,506
11478,11482
24212,5078
6644,4
6644,10697
41038,22220
879,56
879,559
32613,7729
32613,13947
39406,7751
85689,13914
31624,10000
17529,4
40841,12
40841,62377
118098,33
118098,5231
1793,306
11327,5
11327,15058
1700,5
1700,97
1700,365
54087,5
54087,12
54087,97
34322,5
41659,441
41659,2851
41659,36859
593,5120
593,77882
593,77883
10774,60
10774,8411
10083,41
29786,4
29786,4988
29786,4989
11356,4
10747,6194
10747,15298
38809,11952
38809,27934
10559,12
20697,788
20697,6194
2621,8411
2621,65402
10479,4
10479,14159
10479,54043
49721,9
49721,8724
49721,45441
2006,857
184885,48490
46625,1490
46625,7832
46625,8411
46625,19320
17339,441
11305,4248
11305,60620
48211,2400
48211,10481
48211,10483
28975,8411
13665,41
12309,81142
12309,81143
12309,81144
1552,23
1552,33
106,306
106,840
106,1302
106,1885
106,5263
106,5264
10333,5
11027,1176
11027,14309
11027,21541
27197,881
10468,5
1359,35
1359,6455
1359,15231
4967,158
4967,9195
4967,53666
31776,37
31776,763
31776,1382
31776,1645
31776,10926
31776,23861
10557,5996
10557,7151
10557,9349
27745,9349
27745,10380
46686,27934
46686,96035
71402,29305
13776,8411
26291,1930
10784,634
10784,1704
10784,4928
10242,516
10242,6194
10242,19754
27857,4721
16347,6194
4825,28205
11654,8411
11654,8846
10518,4
11977,41
11977,6194
18041,79
18041,172
18041,6194
18041,19507
14736,4319
3536,33
3536,104
3536,10308
1443,70
10424,4
80677,641
80677,14035
80677,14562
28971,11945
49096,657
49096,6116
49096,13139
310431,1009
310431,46667
40562,14
9456,4030
9456,6455
9456,65403
889,33
889,56
10564,306
10564,32803
15723,1403
15723,11801
452,76
452,639
36234,3287
36234,24827
39283,6086
65460,20235
31978,5174
12476,12
12476,3772
12476,68948
12476,68949
5241,1886
5241,1887
98,27
98,33
98,1645
98,14440
98,21904
98,21905
98,21906
21311,5
11129,2920
11129,2937
117781,20711
1058,41
1058,651
1058,652
37112,3166
16395,11757
50627,10932
50627,15266
5608,5940
5608,18908
38925,5
13105,306
13105,1812
13105,8791
22501,3324
22501,3823
22501,7014
22501,7025
22501,10714
22501,14794
22501,48669
22501,68914
5491,1403
5491,6194
5491,7406
5491,10210
5491,19718
10560,5
19419,33
19419,3929
23531,48357
10688,14
10688,4731
17889,8411
18228,4
18228,3468
80351,6470
80351,7586
80351,20193
18642,4
18642,3468
205054,5316
39391,6194
18644,4
18644,3468
31516,8411
45827,3166
5683,1951
5683,6194
2094,4
2094,3468
14906,6
14906,3166
16176,48941
52770,5
12518,5
12518,12
12518,97
10567,2
10567,10217
10642,5
9285,27
9285,2364
10569,27
21879,1382
21879,15058
98502,1002
98502,10565
21484,9
21484,1060
21484,1497
24918,1296
24918,11717
955,4
955,44
955,51199
8584,158
8584,961
8584,9195
11332,1472
11332,4506
11332,23138
11332,23140
11332,23143
16093,3138
962,1315
5483,101
5483,1913
5483,1919
21060,3897
30588,1315
668,60
668,7576
668,10761
23518,4
23518,516
23518,3810
691,60
691,7576
691,10761
31353,885
31353,5358
31353,7089
44018,875
44018,10901
44018,14683
698,60
698,7576
682,60
682,7576
682,10761
28973,1315
28974,1315
28974,11511
40685,1432
22994,1432
40639,14317
499,109
499,14683
9600,306
9600,508
38006,1313
38006,1314
2768,4
42002,77451
42002,77452
42002,77453
40365,13996
24920,1701
24920,2185
21,13723
10911,5
10911,18705
10102,918
10102,1415
10102,16352
30308,5235
38688,3632
38688,5709
26912,1314
26278,1314
26953,1212
26953,4867
26954,4867
26956,4867
26957,4867
26958,4867
26959,4867
26960,1369
80287,4255
80287,95585
6003,4
6003,1216
6003,2008
6003,10520
23939,6194
23939,10210
46614,60
46614,9382
11072,1296
11072,6194
21299,50505
13368,4
985,12226
985,17877
14002,10986
541,298
21137,64233
938,5755
938,7508
10648,6194
11368,11273
11368,13949
11368,13950
10875,480
10875,1648
10875,19534
2075,634
1551,441
1551,5738
22500,875
10246,2124
10246,10313
19698,306
19698,4281
23919,396
23919,2124
23919,10313
18835,33
18835,2287
26554,3052
15239,3052
28165,3052
28169,3052
15762,559
15762,1174
169,306
169,840
169,1302
169,1885
865,964
865,965
865,6068
865,23005
9663,5
9663,7585
9663,8805
10128,306
10128,21451
9659,2537
9659,8831
9659,11962
8810,2537
9355,2537
1727,33
1727,10201
1727,12646
635,559
635,13721
635,14723
635,24905
10068,8411
10068,11670
10068,22297
10068,22298
10068,22299
11495,33
11495,10308
11428,5
