movie_id,key_id
1995,5295
24808,291
9825,195325
36648,9259
36536,12990
15764,1631
65889,10483
2669,185722
13528,15274
11135,1384
2527,2123
200,162388
10155,5305
10559,10084
34327,9016
17047,188178
7451,2106
11,161176
6404,11221
37601,10466
40815,6038
10934,3730
8078,197239
11429,10125
1911,1975
9299,6259
872,156028
11594,3776
9085,9713
1662,4654
54569,2251
17819,13028
47608,1252
11384,5629
11360,9207
11109,5424
8374,11018
41020,9826
22323,34117
18983,161791
12102,162219
39891,5545
9406,90
44916,18035
11854,156455
1902,199526
30379,4565
26484,188583
3082,33620
22267,14745
47439,157955
21661,6075
14633,33625
36751,189092
17132,1336
824,6564
9840,732
11202,9156
464,6029
23518,3366
1878,167799
237,388
34288,11666
3309,9840
14864,919
21380,189921
38222,3363
27260,720
29627,208424
41521,3180
11455,7508
1648,5671
18919,490
11574,185461
37036,155841
821,4172
9716,13097
863,179431
11520,188608
10754,6148
15037,18001
21596,10352
47542,215773
23160,11363
29173,4709
10102,1240
10014,158713
475,502
20334,65
5927,5135
710,1308
11787,3901
33468,10183
28313,818
10972,33553
29887,13097
37447,8039
9300,7153
8987,2492
2292,3090
50850,10468
275,15151
1050,164920
10859,2350
7504,187056
63020,187056
22,167861
8871,65
28569,10048
2289,2038
601,3243
29778,15032
40064,155730
12633,9937
11658,41586
9479,9720
22318,6149
11258,2217
33102,10183
9491,155531
20246,1507
979,570
47735,8085
12312,5600
12593,11477
31000,2134
10513,3002
12476,3722
33016,4932
876,3074
20127,11614
69014,966
613,220
590,236
11085,6611
69321,10508
13715,14964
15969,4344
23330,33600
20712,11486
36758,6258
67772,187844
28198,3473
34322,229400
16703,195402
29204,10572
41852,5521
9679,156117
9797,7154
65994,12965
948,2546
41357,212820
28679,189921
638,1566
337,2392
37410,9826
8981,1872
2057,1664
43867,4152
4961,1706
20759,2792
12778,33457
134368,15271
3591,746
25473,34079
25099,10483
10730,11873
10971,4388
15849,155489
11064,33626
848,5698
69014,5638
927,9963
1435,570
583,3737
39929,2483
1039,570
10304,4302
46286,6027
8860,8119
1367,1567
17058,11454
42407,11004
1412,2249
782,6017
670,9748
11659,6078
1891,9831
36630,572
630,2213
11286,196401
2789,4565
28774,10183
25319,9826
24924,33648
10995,10235
892,3152
682,41249
613,3737
36194,392
10674,7376
13911,190797
409,7879
65,899
11224,208705
3134,254
44190,155436
31767,9701
54795,12987
13899,1794
2003,2316
22572,4456
76395,591
12079,187527
9769,40895
12257,3152
10314,165100
9558,14819
3043,1829
27430,9104
10515,334
13920,6054
26560,2805
5549,184213
20620,9937
11935,226594
19259,395
260,9826
547,242
11316,41151
32458,6966
1367,1701
43266,164742
11313,170624
24065,187056
15394,8653
36915,3134
1398,13065
12090,1295
261,787
11355,5801
12253,6951
348,9831
20532,5744
23470,10278
2003,572
9024,9758
14372,270
6619,1523
27503,291
27236,6363
149,1485
11356,14512
11411,163403
5924,9777
30194,10051
507,14964
9871,229740
44591,18034
31713,162755
452,2425
4584,10911
1245,33360
11282,10776
16520,154838
23160,215071
6187,3182
11859,15483
14908,10988
16082,192519
1842,9672
9846,41249
25392,14760
1712,931
31947,11873
102933,4048
47260,5562
9268,2547
14832,2483
21370,4345
8392,1156
27994,8233
68,236316
28448,14819
562,5572
10077,4379
10686,1454
1573,13015
27655,9706
11979,3133
134,4344
2171,5767
21612,5571
33668,7024
11452,3616
7270,11036
9424,9826
4481,1872
5052,46950
20009,10267
1807,5490
18423,33626
594,3016
32872,160246
18274,4456
10223,3800
33491,187056
617,3185
816,14914
65262,6844
10608,6085
193,162429
18885,9713
11583,159857
898,2646
36349,2483
10545,818
33278,14544
11830,160488
586,2559
13815,2149
10895,6300
26643,6333
24229,2708
9320,212
33253,227427
5486,236
8452,402
17965,2546
9501,1721
40841,160846
12627,1610
20758,6167
11586,2626
44932,9951
18129,155544
28307,13028
625,393
587,4073
54979,2580
4251,7021
1997,4809
10433,7558
29471,155375
10545,177894
27973,14845
10637,155791
42617,160400
10134,4458
18209,185459
1701,502
8698,206581
12540,271
3600,271
8961,1568
77514,2708
2619,1338
10303,8616
46435,40837
280,162532
2140,549
10686,1938
27429,11190
33516,6737
548,1462
9555,3246
37094,18047
1548,179430
16249,5621
25502,2176
18588,9826
321,192519
10472,1605
30069,8338
248,419
26175,4147
1846,155860
47439,9552
4722,15250
26555,157524
8428,12974
10722,41380
10481,378
34328,10183
57022,10183
40095,6506
41171,238241
4488,33513
11907,196682
43488,131
14778,4959
28658,4344
39907,11181
22178,2652
11176,179430
25636,9696
31603,193006
68,6086
642,168374
975,34117
9448,159514
34996,11221
39282,14512
14245,15234
508,2571
64382,10325
9096,10787
11037,6086
3597,9748
8656,187056
5780,2106
28292,4344
346,1462
8441,8082
60672,9826
11371,155331
42795,2365
3079,2588
31943,5552
17015,1316
12611,9855
85837,8508
1885,9963
10323,33696
13155,209649
337,7950
16235,572
11966,1422
36647,13116
35080,12396
10649,8956
499,10163
331,1719
39503,2564
14675,242
11804,172717
5729,159245
33766,222029
625,3105
16437,679
9716,162846
279,155624
39274,233
88224,6149
5854,180824
16229,221806
72847,195402
49584,14964
9085,9823
15943,10909
10878,157626
843,7879
1213,242
11645,441
9021,207317
2164,11606
20075,11481
26491,8250
1088,4677
3010,6150
11647,6149
5460,572
41968,207928
10824,161712
9623,5153
10127,162538
1636,2038
27814,208748
26179,9826
11527,570
23333,163110
9977,13006
33676,10081
10209,1463
19137,7118
6620,2072
12583,8695
10157,2993
31943,155809
9826,212009
64,570
2758,6464
1836,4728
26636,5756
50435,197508
15559,187056
9560,1956
13581,1566
11194,8624
843,3691
53150,10183
14635,7393
2900,14626
3028,848
33468,2588
26940,234356
15506,10103
3101,1326
47237,5340
755,15363
4486,158194
11449,33467
11076,15169
11589,1956
9261,10183
42201,207883
26516,14857
3034,3487
14334,14985
5000,2226
9475,1252
492,616
11002,9743
983,9713
2637,818
12485,9826
10539,2105
29076,15274
8467,167615
41968,13027
37557,2682
11442,1155
35685,572
16973,2863
9447,11477
21253,8029
10225,179422
97,2157
51352,11728
711,3548
2383,6536
13550,33720
11609,514
239,520
26842,173259
11051,186
426,2598
1448,5504
28134,3622
11852,6099
10729,159707
11343,1526
10322,1474
11465,13008
489,9713
754,10950
96,10950
769,10292
1913,10909
280,679
2501,4663
170,162365
5051,1009
16874,9808
31671,3203
36583,6394
64802,740
21210,228600
17539,10198
18621,9937
23160,10668
19382,1956
36208,214549
36819,4392
1389,736
9833,163110
42622,4344
10855,782
12628,14964
12764,2959
12619,10714
31535,3692
9092,1813
21612,14512
27723,8201
796,572
9352,10031
36647,202703
10647,170389
8834,242
1817,6259
22292,658
23479,6075
22307,9826
11422,13065
4012,2606
11791,155730
30192,4528
33731,207727
49689,169663
11359,6300
310,305
9272,170778
69928,9094
77936,254
9285,166287
17130,13130
40732,189092
676,9673
207625,232861
242,10909
10237,4129
31023,8778
20213,236465
65550,1326
1846,155807
792,10787
9730,10714
18784,1956
41020,174448
453,2461
8677,3045
26860,156764
10228,191881
23102,4381
43612,15016
11969,5074
837,3740
25009,9895
16337,12339
312,1640
14367,170212
911,279
10515,163049
9696,236316
21539,179567
824,164770
29740,1936
53287,12203
510,2564
12232,4895
10536,1321
11676,18034
1415,2441
19051,391
38006,41592
31504,1480
6072,10563
978,188
16358,10183
11132,6270
5925,11267
16395,616
16161,162236
2527,39737
9290,12670
34106,6095
11568,2636
27591,183414
34746,2483
9772,188955
10623,160488
11522,14534
31908,782
23378,10449
218473,187056
16305,2793
646,2051
13199,10726
9266,155791
43316,157799
9919,14534
43443,254
9748,187056
9090,187056
173,2770
14908,949
746,188
52036,4118
10754,1749
96,14601
35645,10809
9325,13014
14389,10183
9585,9935
36586,162533
5638,1946
10560,10551
9652,33788
3065,3926
14667,2957
34148,176227
49842,5340
31117,9678
27972,879
16780,11545
26596,155512
26038,163098
10098,290
4365,1299
9671,193760
8012,33879
1377,2283
36536,15275
17362,207844
124963,10594
526,2642
38729,10041
44925,2340
6114,160292
25212,10738
17667,1552
525,727
9277,167418
52362,100
407992,10183
18620,187056
429,6092
11898,10229
9746,188
9797,4849
56077,10183
124,3012
27554,176661
2056,477
17692,269
7093,1650
575,2884
145,856
1538,15009
27271,9826
21128,10183
41913,158718
2124,15106
1538,6149
4497,165470
39872,233
9748,5337
5729,193261
2760,9840
4281,3799
864,1482
869,1826
25155,1879
17494,14964
652,162861
12651,1956
44925,10984
18917,12552
37684,226106
1660,157955
18587,185953
842,380
35463,6149
42702,33722
2086,477
10387,4691
15170,157972
476,30
11355,918
646,441
27150,797
6970,10453
42569,155208
33112,9639
4816,156151
17663,9673
8052,1332
19143,6075
17813,572
53198,155167
1162,212739
8007,1589
770,3136
87462,15090
5966,2676
8961,167316
11113,165279
11326,172742
27970,228001
7305,11116
10786,2868
40913,157799
55613,10183
55792,12400
95548,156064
10952,8233
36208,156052
49397,9503
1598,6149
43739,225878
25684,10278
2246,168386
10801,2587
12774,15137
24936,156401
16176,4344
9686,456
10577,3633
2470,6078
41843,2483
33441,9706
883,919
10843,3752
30890,221756
43119,208642
25473,417
47898,9826
34223,293
2165,6381
12593,11534
802,3182
28974,164636
9275,8442
801,2957
19326,10639
2690,2038
943,167308
10831,9003
16938,186466
47951,977
10330,10707
2625,208167
1832,4636
1584,5288
11331,658
166,5600
13815,9748
26761,2102
10670,949
27841,1014
1628,155518
5638,5947
492,108
14239,161919
90,12371
28313,1009
23160,2105
1888,4918
111,416
37347,4616
336,534
29979,9844
11412,14768
30996,13160
14337,2101
4927,158718
36599,9826
2998,1228
9717,33461
36246,1794
577,596
40028,15351
11529,242
164,10226
703,2398
26225,14708
2259,11627
11356,1253
8007,11872
115,200646
608,174915
15037,3616
1883,5863
10646,155939
883,4436
30352,10183
18,223344
4485,90
10180,509
41759,15162
4825,12990
949,159343
579,4210
11081,5340
2275,5340
85673,293
8765,2812
19952,199080
28345,238346
15392,10381
18212,1862
22130,157351
37227,206850
22733,10123
1114,4719
9319,159937
31608,15363
28893,172136
8012,11061
653,171251
10132,3851
53150,1299
1720,5468
2000,1321
26946,11034
10742,1336
2003,5756
23160,209517
11584,5560
754,12670
1414,15160
910,351
25736,9016
306,5340
41417,657
52794,14819
744,2533
3989,6086
17185,840
43258,11001
9800,237
5608,166541
39868,1617
200,162392
22076,157064
26243,2781
25969,156866
9499,3692
23160,204390
522,12670
31378,33344
16052,164468
8810,172841
2690,4750
563,4565
13166,8631
14821,5034
9443,2070
984,1589
1813,162706
16888,2135
43806,209409
10336,2095
1114,187056
15143,156928
10803,208085
4628,128
18148,1422
565,9714
9261,494
11258,798
9367,5616
42701,18034
697,2471
9611,12392
196,957
170,10124
1114,18035
903,2539
10496,176262
24124,189921
19108,417
9772,417
31685,818
109614,208635
30315,612
10212,187056
8195,157238
8424,1690
338,13091
35861,180482
22692,1157
48894,4558
259557,12391
13765,162846
621,10181
3766,6148
10065,9714
22797,6054
11224,9673
1802,18035
985,1009
10950,170174
10994,351
15080,548
11,803
36758,14638
8978,5632
19119,195402
9602,3015
16229,13028
9737,15483
14242,4552
19094,10698
9431,3133
11934,203528
147882,14577
10637,3847
71881,242
10733,163127
14883,10183
1277,255
9833,9714
430,2076
562,1441
35227,34112
421,270
21344,15016
84087,2393
5486,293
9104,5340
16633,4379
3543,2669
13,180204
23941,2483
10217,5331
17113,293
640,3202
17130,184355
86093,187056
9616,172792
10232,2606
32067,11018
211,1749
38884,5879
10637,6075
11484,155720
436,155023
592,2380
3573,238240
1907,6262
11859,34117
962,4542
2760,194568
8393,3800
16296,177339
26124,14819
29464,2394
553,2802
28295,9826
1832,179431
27899,9826
37650,242
29394,2564
171,14751
52038,4729
199,1523
3934,3183
36210,10594
16620,34079
13965,2284
8223,3739
6917,4484
46119,33841
1377,970
10571,13160
26865,1618
290,887
25562,168622
3525,1443
27324,6104
43047,193760
37272,209065
35073,161271
12230,15162
5917,15108
28054,11053
10996,18035
29095,4375
22435,34041
8413,14601
12238,10327
10349,8802
994,11004
35806,6165
10910,733
20139,158718
11297,209992
7453,3713
105627,818
16372,392
10685,157154
16378,4344
1643,201200
14249,9748
1885,5698
983,642
180399,166241
10981,10183
11041,10988
46435,5565
28169,9663
22784,156210
8839,189449
19819,6496
10784,220
10209,1975
36843,10483
29371,158718
28345,4412
22,5744
17102,9663
2024,10364
10641,1605
16859,182282
14258,10591
554,128
18256,178649
9067,2535
6280,228638
24782,13008
18168,14534
845,14829
2639,5914
9096,13072
800,534
226,17975
11520,179431
39222,3133
23160,4630
34595,9937
2576,5565
49565,254
22307,14742
36040,34079
3080,4344
33680,172327
8818,165725
31378,5399
11429,10292
9824,420
17185,181112
44591,534
20375,40847
31546,14782
258,2587
12778,11314
77780,2213
28313,7856
550,3927
42218,179867
11503,5518
68,211
32302,14536
37607,1968
8584,155291
97406,2679
9798,9937
29039,2483
36955,470
32562,12396
580,2988
124,6155
18990,155208
4967,161207
15739,13014
9880,13130
25670,4529
302,1731
987,155744
3547,6038
246,11221
16437,2964
12708,6946
29451,5810
11220,197582
12622,3230
4327,33705
1278,293
26661,9253
8810,10183
24584,10683
29095,12564
9566,178369
16520,154842
10671,4210
40820,9716
817,83
39916,15167
5168,1517
2832,9826
93427,5331
45139,5950
1075,12392
1538,782
44373,1721
31618,14819
2320,10617
1716,7470
701,3291
9104,6092
31945,155538
551,314
699,212
11412,1562
11503,1680
13282,4565
71,6278
11898,10123
11247,13014
8989,9902
36206,26904
11551,3599
909,4344
4584,2755
11368,15226
63945,212642
2294,886
12281,14964
22004,9748
624,10776
552,2794
4435,188
617,3189
19433,210034
19827,160912
10836,8168
673,4252
27591,161511
35073,10022
14390,6060
22642,2276
10014,10985
24546,10525
635,3179
812,15149
10537,4344
41426,9660
31923,176666
380,1906
11932,6300
23069,1562
10020,3071
11326,155482
24038,181375
11028,417
11535,6075
403,577
51242,2356
36536,158071
66588,187056
9445,2547
19698,529
18910,2957
10570,2922
427,2102
10261,15184
17006,4507
32027,828
3176,2041
39927,534
10772,156212
76397,180079
5,187056
828,12999
9493,168202
40969,166862
36630,2483
563,2902
5336,161157
562,219404
10656,156037
10474,6782
10859,15483
429,9503
9509,33457
16284,167477
697,6285
31530,4344
11236,187056
47697,10188
657,470
820,8570
21159,160960
30529,972
26766,4434
21876,1968
48035,10183
28216,2125
9208,219869
293,947
924,4197
8439,10508
47907,10183
31581,13142
31043,14964
11475,167043
10564,208476
37247,3182
53779,9713
627,2671
12662,9663
85673,3436
19209,160071
44154,188
14554,12425
673,33783
627,6054
923,4884
5482,15127
2323,4932
9840,4900
62,3801
986,2200
1994,156866
49320,1956
48385,7340
314,6496
9749,172463
11673,1605
19731,15483
29572,187056
11674,158369
22076,162301
11231,160243
10130,690
8978,14707
9100,5248
3177,18211
289,2652
18587,200452
30996,572
34070,5933
9616,157008
8452,11628
4478,2038
9051,1599
11791,12564
13368,207317
23160,255
197,30
363,18035
9680,8159
9331,1589
1725,160367
9266,6075
15143,12392
14931,6093
26648,1664
2907,2643
39930,10714
4421,162365
55730,10183
41730,192707
20367,195402
12456,33491
1403,183886
12715,3392
574,9937
15196,155733
30497,230137
11852,11096
52856,187056
35144,198910
18449,3739
522,887
12101,40847
2657,1155
11979,2011
9837,186939
42623,11660
2501,159433
505,2411
11884,1370
22023,6420
8392,18127
12518,13027
43307,187325
2690,6149
5729,966
9447,4931
16399,14512
12521,10292
33564,8181
26234,5565
32685,229635
797,718
439,1010
61225,156099
10774,3720
18398,195402
8953,7025
11134,18026
10823,2858
29649,6496
678,33456
10438,8874
11336,10024
2749,40879
522,162687
9486,2011
16129,207592
21733,780
33364,549
783,3644
10309,9403
31978,10198
841,616
26933,33458
11891,4769
483,10707
9929,487
11076,15173
8874,1605
29267,190475
15171,4344
1370,2808
41647,2652
9472,4183
28448,1938
754,18525
40028,11541
15121,165492
5919,10084
8467,167619
107693,226879
1369,4276
28308,588
47676,9713
713,2659
6917,206850
35265,207268
18462,4458
16980,9673
37264,10920
6278,173911
10530,234184
26204,572
698,3290
10588,4630
4997,12670
45609,157258
30949,11732
11804,8506
3132,10950
954,6104
11884,18069
8699,185281
11831,6165
34376,4379
9611,173497
25719,10329
12490,34094
37744,3801
31004,12570
24203,1438
11313,18253
5548,163081
10632,162380
20126,14536
37257,11038
29473,10726
41730,10183
8764,5543
25749,8636
22692,162262
19075,497
17362,178183
18395,738
8834,2340
10155,3593
125123,9673
22688,14999
1391,3230
429,2095
568,9609
85325,2135
12235,207268
120360,33585
55177,237
53779,205850
28466,1308
644,936
19200,10183
51230,10183
45220,14856
39874,12339
16769,727
18971,497
700,3497
4762,7272
1770,1721
1075,236316
133919,33494
12281,157813
10142,2957
813,236316
13373,10776
26626,8508
12527,11479
67307,165533
56715,33396
381,2404
11489,900
26225,14765
28519,3012
451,699
11823,5657
522,2794
117,177364
53714,155251
2251,207767
2928,12193
24066,191583
37684,2349
12775,3071
1280,931
14881,163671
29347,1299
42989,14856
31220,10235
20043,9882
10303,407
32037,199076
11562,782
2202,388
8422,226023
9025,4671
49842,6149
897,4549
8078,3070
11522,10216
33468,6593
12535,2456
35685,255
4365,4552
499,187056
10264,6464
38,204374
14245,162275
12531,2687
9582,1936
41059,3450
288,11207
32613,186188
25690,10768
42048,5657
9414,258
11086,3246
18892,7289
9603,187056
1373,290
26725,9937
9466,8527
18148,9989
1365,160910
11474,192913
16993,4487
44932,228752
859,3452
3782,6954
37658,11061
8696,392
35685,2483
9929,6716
46498,8201
11027,572
5187,3182
8342,7973
562,1953
248,214548
9871,10683
19819,8029
12655,255
622,15001
55058,9673
31411,33699
342,158718
10975,1321
12090,254
9454,233134
65015,187056
42390,10093
19,10012
857,11111
29852,4924
33319,188
1404,892
11216,629
9454,234073
2609,167958
9424,207069
37230,10183
8696,8097
11659,155294
64382,188991
27103,17975
5925,1956
1551,6954
31592,10483
11397,6275
178,222423
32020,572
18587,207299
11184,15027
632,207317
36208,6149
8844,158091
17887,14512
13819,174436
12709,17995
12499,10049
13320,164889
14662,163047
10368,131
1374,3278
15969,9748
2055,2673
15564,18330
8852,163055
10464,10392
9089,2672
9428,155294
80,815
10559,14601
15239,155861
31225,158718
27052,1956
14135,13006
792,1960
1433,10624
36536,11441
4816,156155
671,1441
11132,2570
247,5809
30923,12552
11601,1328
11078,41180
13122,165439
702,210284
3595,33626
5919,582
521,209714
29074,977
28571,208223
10412,379
1701,156805
11210,170319
33560,10183
32569,155582
6619,966
2637,208397
30192,11700
14929,570
28941,6490
20210,6075
16161,6669
15655,15199
10856,14541
8043,11207
44925,10183
36095,207268
6415,1321
73247,2964
12208,585
69014,9887
1817,949
26198,14825
27277,3713
682,3269
43039,1200
872,164628
69014,33457
36536,192839
26648,33720
48249,2301
8741,160325
5968,183185
9928,4480
8374,7375
11446,12663
8852,1523
44932,207678
693,2088
11916,534
12509,7464
680,2792
3586,6879
790,2398
16295,171667
26326,11196
19738,10937
16180,2723
37820,34079
8413,1826
18148,2097
16520,165369
13041,8264
62327,331
273,1879
71,2684
255,5245
10322,4003
9964,4295
16172,2081
11697,33600
11349,1591
25905,5689
10127,9951
2149,1664
800,4779
10872,1437
21355,2325
3509,4565
47252,14512
40064,6152
11886,6145
14462,33483
11003,3583
19762,10183
41913,1862
23730,1299
21253,18263
14013,9713
15271,818
27549,192215
85,488
24248,181213
11516,1889
12143,14819
590,2875
14337,3394
32613,161276
680,11436
2022,14512
43739,9639
10895,2710
43130,6148
43828,4204
1498,14512
33343,237
20367,207405
1114,4723
4970,33505
1370,2434
2616,2604
47144,992
20322,10183
18551,15295
20539,33795
6075,6840
624,6027
12806,237
228,6027
58680,187056
55309,437
2163,156165
12488,4277
931,293
8129,11061
765,11335
12627,5375
28628,169590
435,843
17074,9715
1907,15097
29748,3633
3055,4344
10623,9727
11069,158274
35638,3739
330,1766
39113,8508
424,5565
145,6150
3082,5386
9426,4753
12311,3799
16155,159339
36724,5879
29353,1010
36536,12998
874,1829
16161,156121
9340,14778
335,797
204,314
639,242
13466,818
22692,33457
16227,155428
846,720
794,530
527,10766
14615,11578
29425,6898
12,494
824,4344
36068,186815
1888,279
33680,177995
1645,10909
814,5319
19665,157282
288952,187056
1373,587
29074,156040
50285,10183
10643,161791
9311,8721
11541,4123
15037,164615
1359,187056
11026,10093
11702,13116
37722,2483
8766,6154
9612,4862
1654,13065
10496,176266
10218,33719
11532,9672
6396,10183
36536,33885
9448,10123
9104,6149
10949,3430
12633,3045
24546,1938
31868,8608
5925,14735
12102,6038
11706,6038
11305,5694
44247,10714
59569,155393
8810,158269
20723,1562
18168,3182
11576,3713
28293,156764
36489,11034
9280,8445
18978,222343
40694,10199
29244,33631
70327,12405
48894,1529
23033,14636
34479,155730
468,494
10029,612
21344,13142
65632,12100
18183,209987
1439,2122
19933,10683
10293,658
3596,6091
8859,33648
617,213
7007,6149
95,14626
3082,9253
3509,2150
14242,1523
6415,33564
9348,11181
24274,13092
10176,258
18197,2957
9304,12572
16448,11800
10985,12670
940,7255
11878,3088
9383,4005
646,392
25723,11497
42172,161350
15653,390
682,3432
16129,10707
26889,10183
43875,161207
9322,5422
760,90
1391,7312
204,6059
10281,6259
48864,179867
19666,180999
31510,185013
28448,5565
32574,160037
11891,156075
43751,818
10357,12670
947,173259
11083,3914
10786,222340
10627,1419
54491,10407
38800,184975
23916,8442
7453,10349
43379,2343
31503,12377
220,526
54287,161289
12528,11060
29740,181086
5608,6652
22597,4037
168,155212
38749,170865
9424,572
8416,782
9680,15087
632,470
40876,6782
1213,1913
12309,1338
10173,8015
12599,4295
39875,9826
31023,5509
10747,3591
47620,10183
3085,236
4234,12339
16769,164731
17692,10503
763,12415
21338,1568
18423,155247
615,1405
11667,15053
227,542
38985,181321
11532,5968
27150,293
12582,184989
135,953
9663,4129
9769,178649
42750,188293
2502,33779
14506,1299
1542,33471
8860,7188
8469,208983
839,227043
1213,13001
15940,739
821,1631
17894,407
30062,157701
37820,1946
943,155716
30308,1568
12764,13006
90974,13006
11504,1826
25749,188989
24518,1262
3035,657
9263,170533
32284,14766
37718,888
47890,1160
12610,188326
11370,2011
9964,157748
5143,1731
29244,18034
28384,4344
8358,911
11977,15228
29453,2343
9620,5721
10122,455
10559,456
33472,162610
24005,9937
13203,4543
201,768
22527,156938
2064,2038
18762,1691
4961,7325
9894,1005
50677,5905
48385,238595
35888,293
47615,166512
11657,1667
177,1313
37797,2470
316,1657
14794,11514
2604,447
27970,6582
12655,3398
9716,3335
253,1308
55309,10183
20187,2708
77,328
22621,10183
13550,10666
13553,173919
19157,2570
76395,949
1894,163242
8741,14955
5486,10714
1723,9450
14140,208361
5503,3713
17127,9673
2163,3306
1277,1227
10545,213097
8326,159201
31378,9725
11462,10594
9397,177275
10534,167861
12793,199656
322,208349
12717,5565
3543,1197
378,1545
5204,1552
8077,9663
125052,6212
11157,4481
489,6257
687,2300
905,3691
15136,157213
166,10707
10338,164889
55792,160059
26038,238810
26602,1480
2046,1566
694,33457
66634,5657
35569,8029
15395,726
273,1155
2294,168033
10720,2386
11649,2849
1678,3799
795,6155
10340,15162
27090,1419
701,5739
2107,3912
19204,162846
1415,4328
2160,2984
27625,14760
9728,12339
1428,591
17641,2673
786,5288
85638,154802
10615,18026
16026,14714
25431,10909
309,970
667,1432
42193,194470
18555,10183
49964,18009
9716,10235
764,4748
20246,389
24650,173299
10808,5774
17909,394
1572,720
21028,165100
43806,6165
18702,188649
10174,1664
11610,13043
5205,6075
6917,156168
626,9887
13408,169326
1959,4549
12150,207268
8291,1647
2322,2157
435,2213
1694,34079
9960,170325
1376,9826
25508,195402
11574,5657
16515,207819
949,207268
34528,188723
22733,2398
9517,10183
12521,14805
20127,14818
10585,15127
10941,211487
11420,6129
628,3143
13697,15118
1648,12392
2654,14765
10428,4563
11589,4595
655,802
8738,4379
47653,10294
918,33457
9090,108
19429,163098
28528,187294
49842,155845
492,3255
74544,3182
41577,10183
14024,10228
38714,4480
45928,209096
11123,199076
19087,10178
12663,33705
2383,14652
75892,596
897,4472
9964,10471
10757,3691
39578,10183
20681,11031
700,6587
12629,34094
8077,11436
839,3713
2654,6255
47288,154842
9341,187033
27367,33702
22318,14964
36914,5629
18573,233450
104433,157194
42245,11221
19933,9825
47252,1440
11838,185408
8358,12617
10557,1536
29507,10902
624,526
9385,3035
11131,13142
47653,177571
3179,156788
686,226240
16184,1262
525,520
9016,196483
46918,9673
235,216919
32825,2101
14774,10325
9769,931
36658,1852
38509,160213
29756,12545
14369,6075
11791,9401
5503,227824
3059,171366
10776,2778
31593,162340
43915,13008
13342,11870
32847,2799
27088,170827
26670,4326
19665,10168
10978,1192
668,2676
2124,155812
8916,1402
56135,6167
653,179875
73134,13130
11109,173490
11135,8723
9798,10909
639,1157
53113,10041
10670,258
1114,1450
11602,10818
10860,10181
6003,3691
9090,242
10604,6054
26282,185077
12153,11860
10219,736
40219,2766
28307,6165
42345,164742
10320,818
1405,4258
16124,2658
699,3278
46767,6255
13950,14735
1414,5475
755,6593
2907,207697
10206,3133
28430,167241
9798,158938
18,161176
10410,6346
29455,6150
152,161176
29095,161215
780,234115
12205,18035
22307,572
9644,12670
242,716
11867,175518
3870,1755
682,2708
22189,701
9331,2532
55015,6270
9064,157788
52735,9815
1842,5521
34314,207317
12143,2231
5608,10466
14433,4100
4476,2504
11033,444
37550,5923
22094,166802
31650,6038
19133,992
55496,187056
9716,3282
22076,14760
15037,14602
28353,199050
11033,169815
4032,170141
40427,1321
680,2231
2457,10897
4176,207046
15559,6016
468,2348
10397,41523
105,186189
2067,12405
18998,1706
16248,4548
9653,158718
2003,12420
33441,14760
24816,246
19101,14636
15018,222769
12611,5086
38884,5509
10644,460
31835,195726
262,378
39503,828
948,3335
439,1014
10452,10089
17641,392
25641,8438
22023,3391
11942,2483
11572,3704
11773,9844
16028,236
455,958
43897,168297
15698,14819
898,2467
5966,175357
10632,18543
28501,33468
667,2534
40140,204004
2786,10183
954,3530
310,9844
11430,9663
10377,4438
27958,237
13376,4552
876,6091
55177,1862
94794,34079
11851,271
14892,10410
4970,1453
26205,1956
948,11040
25330,17971
29778,6506
17205,10950
10395,12564
9799,179430
10730,10568
135890,6083
51394,11612
608,3243
42617,8570
11423,13006
11879,2669
6440,10349
18555,331
10836,2858
24936,10877
39907,1419
17897,331
72277,10909
4481,9748
11353,10732
2749,293
1637,157251
1879,6072
9398,167193
41801,41380
9824,9715
22102,10049
4024,612
16780,12090
26964,3297
11503,11430
29095,10771
763,157626
466,184989
23949,10594
39907,14601
267,856
21733,3012
401,856
9716,733
24924,9712
23941,12396
54655,1873
5925,2147
112,12996
25473,12371
11853,293
2021,2341
27983,428
20278,409
36344,12617
9479,207317
343,1790
19957,3966
616,3080
303693,207901
15762,11181
9772,1954
10154,6220
616,170007
11817,4958
6522,7856
9342,9725
22797,236
402,3501
431,14819
39940,15057
691,1160
661,2449
11326,11487
11452,171198
36669,234365
21118,5876
10547,162461
15600,6285
476,2669
337,1571
54715,11322
31592,15346
1725,2356
11969,4948
29173,208856
15271,11479
1367,396
46702,164306
15919,6038
9466,184989
9660,585
27495,6100
8690,12364
252,10508
10868,6098
21334,1155
25678,10278
818,339
18111,1333
17030,18034
11010,4461
2637,10170
1959,658
6646,2041
36093,8029
10402,33625
129,210024
5071,2369
32144,5097
36040,188154
14905,6783
31923,9824
8996,11508
11826,14819
11864,4723
2124,1664
381,2408
2608,219901
14365,4560
45153,1156
11472,168386
10534,167837
52633,14828
281,15009
1600,212914
9087,33476
9372,15178
2667,3754
652,6062
3035,1706
6003,255
8649,1759
26665,7312
22588,13028
17264,180230
2654,33505
11676,9748
13815,34079
147,155518
4539,190696
18644,2334
21338,1812
13580,33458
1618,4313
14736,187056
8584,7376
11444,730
4339,11064
11249,8368
28367,6917
5168,7913
