movie_id,pc_id
106143,18
1941,799
10731,508
39507,3644
59802,15418
9544,48618
19184,22191
28219,18880
27103,310
24203,306
19403,12253
561,429
15413,4657
553,5975
33680,8411
11560,306
8342,54378
17057,3248
10550,1171
2360,1094
668,60
33258,33
11966,496
10145,497
125052,40543
249358,76472
17203,932
37667,3324
12530,219
11237,3803
12312,824
14807,660
296,23636
15171,1353
46081,1830
10534,1645
9366,559
161080,8719
30069,6194
11232,14
16,4524
29266,5120
30125,8066
513,2141
8992,4199
2924,11262
246,570
159569,8139
4824,23932
71754,806
2297,82
10386,2785
126152,14
60855,17027
430,219
31459,5892
43905,6
31611,6911
44233,87807
19952,41
10647,6194
32227,1010
49872,67872
31640,20928
2348,1087
1939,306
52758,10096
1893,1
87462,91303
30125,8067
54243,16850
25921,908
11086,3982
72613,306
36971,67853
11329,1171
1641,1560
16814,78462
12149,11050
22423,6194
20701,10697
66111,7662
10548,8739
11852,2608
26956,4867
47615,60681
1599,23489
2428,13579
10339,14373
22501,48669
2210,484
22501,68914
21168,288
15477,4063
62637,14284
192,20091
4291,6516
262,10214
2021,20777
26488,31123
11025,6194
32166,5358
36627,4581
5552,844
18158,3458
14645,13048
13823,508
3512,63906
11797,7401
33221,181
2757,278
25297,8411
10330,3538
13370,97
1413,6194
41206,20281
144982,5333
66918,14046
5051,1832
378,11273
38718,7541
10403,272
9638,494
16560,559
704,413
56583,36790
10264,7541
4480,8453
27329,8972
9032,5
16,321
9607,1504
49126,18038
31597,559
18702,60
28974,1315
91217,6194
1548,60
9272,306
29107,17908
13595,3929
5653,1946
4176,1555
26174,13479
46688,6194
13440,33
4415,5
14361,9195
10796,48772
37288,11772
44497,1373
22711,9195
15969,3475
1921,6194
80243,54376
14411,521
37920,3857
23750,4264
13380,10531
3980,12
11478,11482
8737,611
1404,95346
11655,6566
4464,862
31935,634
66634,2756
96713,6194
11562,41
48129,915
912,599
339,187
47144,57301
11306,10153
10625,1756
9260,6194
41876,1328
10110,6194
1391,10932
20645,5070
14626,11332
8698,19352
2469,49
9341,496
6498,2105
16311,1380
8393,22285
15644,306
26744,3333
879,56
26198,15125
28501,4820
2436,37
20108,14680
33641,5315
621,3978
66588,919
20649,33
277,7734
22871,6194
13763,76359
33357,5702
902,7237
94794,27900
194,12000
5919,48543
9562,18619
2687,644
41714,53903
17600,8
34070,5403
20642,8411
25389,4387
1894,1
18205,300
10511,55423
43897,306
12232,659
3716,25757
13823,5358
4296,1648
32646,39861
49948,2
180,44
1719,53
5922,4
9480,19551
9874,1444
168,4
1548,826
11836,8921
33078,46043
10179,8411
47869,37358
10102,918
12702,66755
11858,9195
43236,306
18989,10355
73,924
17218,6
25504,4539
509,31080
9555,57623
9473,7480
124304,37354
1723,441
11444,5358
9606,9068
510,60
44662,882
33740,8411
27451,21097
14295,691
10022,2
1052,8411
2262,33352
12584,10308
7214,746
9556,33
38749,8310
10550,20033
9659,8831
3112,10932
46027,4
41968,20740
10577,7405
13819,20993
13969,1171
10204,19481
32574,6194
9061,36854
8879,15298
13411,4195
11485,3065
11973,12
9544,19944
18491,5511
151138,37984
11169,8769
10423,3410
27092,74901
6068,9195
23395,1432
35645,33
8860,9195
11510,14723
276635,500
27526,14
124821,41052
46925,306
8095,11452
10491,8896
8850,33
241,68551
10128,306
22386,10330
18477,20716
24828,5
27418,1176
5851,172
9398,12178
47795,7254
10228,3034
281,574
18449,7312
32961,2650
39495,4
32302,559
12485,1087
12508,89134
28415,6194
40929,514
16820,3597
15045,89719
40771,6262
8291,5
9665,27349
11395,915
8665,4
9013,33
35280,33132
16250,3693
14603,33
2655,11395
48213,264
35337,40768
12160,13040
9476,441
35073,19558
44497,56302
2617,477
5255,4171
22501,3823
9008,8758
74340,7401
5767,306
124626,83201
26275,12148
33766,95937
10354,171
10710,172
713,14089
32083,41
11863,4
14249,1950
2057,13816
71805,2
41784,5368
22016,37074
10144,2
19971,11114
17729,33
311,6194
64334,5870
11015,7237
10212,2979
8843,12
22998,5612
34840,18367
35110,5521
9928,9383
24166,8041
15789,2
10922,126
38749,36392
54156,876
18836,2652
1584,21409
45129,66633
607,441
50116,8
15300,8830
11469,508
30547,8411
23522,11332
1954,6363
1802,9209
25697,11308
17915,1236
24167,10000
8342,23433
488,60
16646,84473
11093,18619
4271,18367
20343,6
4339,24826
1090,5
10989,28053
33738,8411
43708,7058
10040,97
9099,33
17962,1141
6081,10258
7450,306
47161,95163
18250,9266
123665,8411
550,306
16941,2452
34840,82
9090,56
41609,8411
837,542
30315,56482
12622,6918
1996,657
9562,431
37748,11502
14249,5
11934,23873
11109,52725
11858,1504
1018,636
14671,4
163,79
1492,9
549,93380
35072,9266
1924,51862
38866,14582
8766,14
52794,9209
25009,8411
13572,824
581,335
18538,3502
934,18844
10349,40490
14931,3002
1428,441
11899,7585
423,266
8326,2377
11963,10308
16814,4
10137,58331
20676,21084
25350,19952
26811,4630
1103,502
35610,4063
45335,8411
3085,5
39231,10697
33357,5701
10677,14
32590,1483
54663,4
33475,5726
11673,875
9480,10104
10178,893
63,33
12613,648
3059,1307
363,204
1405,8411
60760,875
11101,998
1364,6780
21488,12389
9482,1504
570,79023
11417,15187
6396,2081
1710,10104
18837,3530
22479,37163
21039,247
56156,5
918,1174
8388,3268
310,159
10162,24356
16077,22150
1959,820
80218,22953
23574,14840
32221,14159
31805,4
27103,5358
85058,4
37936,55005
10344,5612
9909,915
10935,60
986,629
637,14
16155,40263
27607,12360
49680,18367
12095,59
37258,60
74585,41116
51426,6194
16406,5
26255,11018
49184,5404
14736,4319
9366,11407
692,407
17043,63105
8989,33
9447,2537
2742,22210
244,6
170767,20091
1624,33
37410,37909
49922,52581
38718,87839
24913,52760
28029,13158
561,432
10863,4255
12663,7532
642,381
24111,6
29451,6
75531,882
10448,335
8983,5860
880,577
15813,5928
39953,3923
10122,2
9611,9195
8428,2488
267345,22544
49963,3644
31417,1679
4107,1898
20483,23790
9054,961
202587,85999
8467,12
18264,3473
10606,95337
11569,53458
36843,9210
395,306
1572,1504
2023,877
15698,496
13794,7506
622,3823
21736,4157
9373,2481
27414,559
94794,181
10996,5
754,458
27498,4701
24062,4
940,1221
62143,21459
9305,12242
2567,7380
10766,306
15486,14591
12090,3929
11286,7997
2067,158
48211,10481
37198,306
36206,8411
403,2630
8916,520
31935,19754
43485,6194
10170,21854
23574,12943
2057,76083
1537,4
29512,55518
11414,893
26031,4539
37062,85082
12614,8846
8011,30655
6016,21327
198,60
25944,10000
188870,51085
46993,11793
28353,3492
19258,33
12627,5358
13498,788
34130,4
10916,5730
14291,932
32031,559
5622,9
13476,27
46059,14115
8217,41
38665,1584
1555,732
21964,48934
22257,1829
42407,306
40364,36546
26525,8411
12186,6194
26949,15846
11169,16850
10068,8411
10735,5367
10227,10932
20737,2
19236,13122
39088,9341
17185,3266
627,9349
37598,10436
29244,1281
2291,559
633,362
133008,10845
38978,1980
37426,4395
24909,285
62127,51208
37557,23647
8839,11098
2122,1403
2193,1010
10433,33
40633,8411
9298,10462
50435,67618
47795,255
8129,7025
26957,4867
11109,52724
11397,441
43013,4
271304,185
14908,27128
9506,497
9266,23
4703,1722
18133,9195
6435,79
28319,16131
6974,9266
42196,6194
10669,12282
40082,6194
42832,13306
66588,278
5920,3070
1913,7248
15600,33
9879,97
96,10288
1807,7429
261,8411
62956,2997
23834,948
26955,94847
28032,6194
9027,33
9523,29052
11615,763
10921,2181
44154,59881
12659,7475
29473,4376
39434,4817
14623,5870
62429,14623
45706,955
20108,6116
8340,2440
9620,1302
11448,14
12900,288
31618,32793
11299,3153
14900,24931
396,1684
24038,10399
12233,554
62429,7446
10400,33
79920,726
16301,1030
9469,9195
668,7576
17466,1178
1281,1382
28050,38793
28446,66152
23160,28190
11109,2452
21259,3906
497,97
11497,500
60994,10254
20713,6136
43239,8411
17771,181
524,33
36867,12387
11287,441
27396,16685
14522,6194
7270,6194
22688,16305
32081,60
164,4
29402,5
16103,1980
455,2406
43342,5939
12086,302
2277,18990
5486,1920
9781,12
23148,71370
18894,4
16121,898
25389,33
33049,8411
11516,793
11982,559
9764,6091
44004,8411
86458,876
31556,5229
8358,4171
10744,18621
40562,14
30949,8658
75759,14323
226,307
27380,16379
36586,11321
81001,5771
8416,4
9519,1271
23479,4
19423,5092
17710,4
54003,40740
27259,3080
41834,75369
49370,3088
38970,6246
17126,7929
45220,6
18282,11043
9023,27
35614,37167
80287,95585
3049,10210
43345,441
37748,9335
10934,9195
32273,16772
10046,3823
423,250
12483,15106
5493,4475
57283,6181
11687,16804
10858,1504
44284,71842
661,7025
9626,10308
12484,9365
2105,3169
39929,15493
2330,1074
1966,54997
17136,3257
12806,9335
34327,33
4478,4
27993,4734
2259,118
16081,12943
2124,915
10525,5
15660,4
43612,883
1639,306
2441,32718
640,367
33135,21120
11004,657
27396,10463
33731,6194
47018,44821
9654,2609
48205,9
11086,79
25838,94943
11950,2521
58918,10933
14589,8411
1774,34237
11983,6194
63435,6318
11297,4983
397,306
42661,1704
4464,7293
37797,12522
16370,8830
9869,2767
79593,10201
59201,1445
26960,1369
9877,333
18971,3593
16306,8171
4909,1408
2039,67823
3132,130
251053,19495
9292,1885
619,13040
4107,1095
760,459
12528,15706
33644,306
64,10565
11884,1176
711,415
10002,20076
11049,3117
34053,6194
330,33
31602,441
29076,4258
49320,5240
16305,4
329,56
161158,2480
6415,23691
31217,7040
10742,316
10019,1648
48745,27354
27686,306
47493,441
36599,15060
316,166
26946,13751
37936,36555
11258,23932
9086,10210
10550,2755
8195,2347
19382,33
25773,31465
14807,25131
1415,1420
71524,10784
9443,6194
11718,25087
23152,306
18209,306
40140,2102
2288,5
29143,441
37498,3618
11258,1382
3087,6194
11088,8769
31563,4
37616,2492
18801,236
1997,3823
30789,14469
11123,12277
38884,225
1583,736
18274,34877
11058,846
22094,441
156,235
119623,9
46924,58750
43772,95109
976,613
15024,6194
36561,12096
48205,30277
29393,10324
9715,4258
527,294
2122,51772
10261,3268
13795,48942
10876,376
9410,306
44026,11447
17263,40414
29885,8411
2297,6542
47260,20049
39197,53380
9872,4
69848,55776
266741,2828
11827,4952
10437,6254
16551,306
12105,60
12537,5417
36222,9221
46835,28553
11362,9195
98502,10565
13531,10104
18355,8582
804,4
36093,208
380,60
42792,44730
265,7333
10400,10619
20544,7429
4551,8411
193,4
902,9335
46625,19320
34595,2756
12623,559
9405,1236
10658,1
4911,1809
9398,258
150,4
10649,6194
11009,4
11045,6896
10410,306
11899,6254
2894,5358
33491,6519
10130,6194
5923,6304
31596,94734
108312,8866
13936,6
40064,1314
24010,306
118075,126
10609,52679
99859,1270
31548,33
1599,892
4176,4
44925,20777
46991,189
36648,12
16563,8411
72087,8014
633,363
34689,12112
41971,4451
43772,54378
2021,247
13526,11371
39002,12
3172,1212
29649,559
11806,8816
33517,5305
46761,147
49184,792
15074,4
583,58752
49462,181
70443,694
3134,5358
33668,8411
23518,3810
49184,18367
46495,14380
10573,2256
9257,20033
12257,11407
9304,441
82432,39222
15673,1171
768,476
17664,60
31598,14723
762,463
1954,12200
26332,42161
8067,181
15059,506
26612,4542
21972,11015
742,321
11450,11407
10162,43
18444,3166
9336,6194
4421,175
11252,23
9422,9195
45608,14553
20309,1156
11654,8411
29979,12
9845,20295
488,262
124083,5448
40156,288
2003,328
32502,33419
29454,1216
43596,52003
10544,5186
11316,25767
9070,2106
51104,11275
18475,3494
4251,1569
102,76
676,9195
90974,12318
5204,1878
22501,7025
9397,441
19143,18938
47140,726
40219,44428
393,14
10654,14309
16306,2329
37598,5986
16363,33
24826,6194
21544,58583
173,3166
21989,83938
8834,23397
36730,7429
29074,4820
1375,60
8447,2492
19933,2499
48109,2291
15867,60
43634,1382
43011,8894
10984,79
10671,1830
26928,441
2928,6194
76804,33
28333,4
1829,64
15028,2348
10020,2
41671,84937
17078,37740
149,882
62185,15129
19460,7680
13519,2483
11035,64
36372,29849
11090,2608
31703,10313
707,7576
43232,8411
20309,306
1358,1393
9631,508
43136,613
5551,10566
8348,69934
19042,8411
9414,3415
9740,8411
1995,3324
14605,4
24152,1427
9417,6194
25037,11382
32546,6458
10956,2608
3875,76
10879,175
24982,10221
10722,9335
5961,7445
9458,1236
45522,5940
10228,76468
10945,1885
28377,4724
202425,66451
17908,6194
540,769
843,539
10156,5612
13225,81130
7443,297
13969,3380
11317,20743
32911,979
1448,721
17832,33
823,528
40718,1432
13908,5
615,306
2176,333
5458,10471
26964,24726
37137,4
70443,16772
11365,3324
1567,1157
883,60103
63076,12113
10065,7405
21118,14
2640,10170
9799,33
34584,1256
11934,10163
24137,14
11442,7405
18698,19691
12627,18367
6476,60
23730,1950
52943,6639
70345,1865
9453,12873
34530,7040
37853,6194
55123,8
47045,5
9877,53473
249,18
66,5
1498,2521
21200,4722
8844,2550
345,6194
14683,81017
10876,8780
27016,56519
43886,6
1873,97
11088,10210
3934,1523
19186,2
20620,3809
270306,23525
11416,13221
76411,56518
53021,13219
41925,364
117026,13739
8069,1497
25838,37839
11474,4
47329,798
4599,10227
848,4
12599,4570
8224,9269
50116,741
34574,37897
23194,219
11462,6
9426,5612
2926,1264
10207,813
10612,983
5552,7832
41749,4
18242,6215
11597,306
24858,16366
18513,4389
24452,34281
10531,5358
17074,1957
32166,65760
2752,10163
4024,44614
32058,41
11099,35
10934,679
47112,31059
72031,14
9739,6194
235,90896
12140,528
32041,4
151138,1603
26680,4559
91893,6762
31624,10000
627,359
688,6194
55687,7954
12233,2
200383,508
11909,6213
42600,5
6951,554
52873,356
10163,12
32027,898
2069,10210
34899,5358
1832,6644
22500,875
12500,1445
9544,1403
42522,2458
11516,208
11198,3054
19101,6194
13757,6
9962,29603
51044,799
29578,33
3117,1314
11932,33
12235,7401
14689,219
9714,477
43011,641
22178,1486
55613,6698
34723,2
36266,1871
14441,11262
646,60
2662,10370
31510,8411
28100,306
36196,37890
10345,33
10132,5231
553,119
7090,839
11302,60
11044,30994
15516,17612
6038,158
29903,1641
10955,93156
19379,3166
60760,9209
649,11290
12149,5264
11238,3475
11257,11493
29473,16680
11823,33
10394,9349
10978,35399
1039,162
27259,5358
15256,4
489,23201
18242,6217
45864,72877
35371,5484
34376,1648
36344,87554
16176,48941
4147,80
29339,36615
796,506
9008,675
44853,18335
9491,8411
28628,3324
40932,8263
33642,5316
12611,306
897,1988
11284,12
1716,3823
12521,69627
39891,14159
11570,30724
32332,38567
10371,1484
52277,1471
15644,4564
96196,12745
9054,915
10481,2
50549,306
2926,1262
289,6194
26580,4319
32617,441
36914,20743
117262,8769
75555,14280
11217,52949
10242,19754
15319,2680
31773,8411
13006,7676
59387,7899
20595,3805
31623,1460
11595,4
9825,711
4552,3616
11194,5826
28029,14
8129,986
616,44
1364,694
26475,178
57564,25345
346,882
10875,1648
32076,14150
8852,17824
10486,14035
8512,559
4595,60137
36739,5
9350,14723
74689,11745
10531,3823
33257,11656
40961,294
23739,5538
30943,1236
10209,1869
11153,6194
71642,34401
64167,20777
51104,4388
82545,5
45712,5
27601,3052
47352,6
14846,497
40812,9255
20321,3753
30719,12274
11372,1584
47735,6181
11942,14907
22642,4820
11413,2448
15602,6194
31603,8411
32562,1606
18900,29364
8073,2325
36586,5611
32275,614
27092,44709
1639,35304
2157,30253
11452,2188
24099,36113
9480,508
11224,3166
13899,9221
46466,6705
16311,2857
32261,12745
40957,5
20511,3791
47653,762
41780,14
11933,9265
14842,6951
33302,4176
42245,9266
24909,694
10130,33
1710,508
6947,12236
21168,3644
23101,2159
18491,21503
1365,695
20324,17339
8095,11451
10684,306
30874,13682
44203,9221
20813,8792
10534,915
10890,5848
1890,4
11101,23417
32042,76493
19662,60
10922,14
11880,46197
33539,1353
12103,33433
33539,306
1408,8411
28308,7650
40634,6194
46978,223
14923,17106
17074,2785
32484,306
11687,7961
29224,6181
9772,919
46817,75954
14778,33025
13122,17823
21252,5507
23033,4167
6114,2019
16858,306
18329,539
11828,6181
39197,53379
9770,6194
24488,5961
2292,16934
12159,1382
10145,30833
77079,1242
658,10761
64334,6849
15842,6142
96461,5231
5185,14829
9398,21409
38714,4
1626,220
968,6194
13681,559
53023,14680
4024,15719
11834,3453
12079,18811
2157,19902
11659,6275
37291,3644
11938,6179
30839,5099
26425,5358
20321,871
13465,6
4592,30257
45905,1274
6478,1632
29463,8607
18935,9195
16281,6194
10285,17611
36741,15913
3981,347
10204,53416
8852,17823
26610,16551
29235,34281
6007,2009
48706,5
11707,171
31336,850
35144,20741
26326,1950
33875,34231
14709,746
10081,44425
30157,7248
3072,1312
10023,33
9713,9195
197,11353
68440,6194
28774,5570
11386,927
22345,559
16874,3224
11467,5
11657,11398
10990,8411
42466,9266
10609,52678
2360,1096
704,3462
38438,1117
10727,497
11368,13949
2616,33
4105,4
47313,3790
3031,4
17906,21375
792,41
30814,5333
41465,6194
8075,2337
18220,17067
37244,33
5336,7508
161,24939
38884,982
2770,3169
21256,42348
96712,9091
10077,1403
10434,8366
2064,175
50363,659
52083,12297
13555,2767
18311,5552
106,1302
20298,33
10894,29694
55950,559
32562,3268
37135,2
133575,2832
53765,40460
13446,146
29852,26133
11033,10317
18919,3554
123047,46410
36914,559
793,484
1103,664
54986,7036
44281,75423
406,1382
16358,738
17644,1382
1430,803
8074,53
16,591
124821,38567
62463,181
8592,9195
43463,5879
15730,7320
640,11084
11864,1704
20246,3257
19555,328
67772,59051
32458,11
32526,14648
25253,9
54407,94301
2907,258
9821,14
11888,2
1976,6194
17198,3919
25431,8411
11395,2
15489,8878
23159,5
2149,8411
796,5
6444,26194
8986,862
26391,9195
29193,16280
1492,10902
1715,14
44383,33
9876,33
35685,7358
2860,223
121,12
35068,4
53244,243
703,60
12576,21446
31955,8411
123778,17027
17006,5441
9826,7965
16301,69844
5851,12485
8346,22210
76403,2016
161,6194
21484,1060
45019,175
41730,15460
22213,694
35280,5544
37712,12149
19185,13282
415,6194
9491,4233
97,2
10279,9195
13189,4015
17710,4859
10776,2956
2003,310
36054,51816
18172,8825
12454,10100
4925,1176
12521,17823
11797,7402
540,3287
387,11344
10514,33
2757,23227
10743,1632
1090,620
11074,6386
18355,23098
9477,9195
26748,441
9930,932
38884,986
11370,23770
12488,3492
5257,13674
802,518
29453,6181
33660,5333
21764,13765
19601,61695
19742,882
20306,2832
48797,16918
22733,3248
11386,181
80849,6180
54825,297
15158,33
11479,14191
18736,2
874,441
17494,1644
9945,23893
45096,10201
76,6194
27099,1016
553,3221
71642,1701
759,306
52856,915
10176,6927
10727,21839
30946,506
74544,17270
2575,5
107743,22290
42314,306
31640,20927
42148,13930
20196,41
10708,1302
702,1317
659,1548
6643,14269
17771,850
11777,4
2841,5358
11025,813
1282,794
40823,13969
46884,441
17894,4
10409,2081
13526,694
11647,5552
11282,12
38874,4526
23148,71371
15417,6194
55912,40996
25698,8411
12627,26194
36093,83123
18886,4
844,255
18329,5890
31546,2154
13466,33
29805,14374
586,11391
577,441
1965,6194
24192,44923
2383,1121
20278,74013
20540,25909
25670,60
11477,11737
220976,1678
44321,223
9331,4
9424,79
12761,7447
20006,6194
10480,37
44190,6
46027,10355
15263,2532
13764,12958
22013,60
1653,9962
33796,559
16938,17468
8810,2537
14269,12
825,53009
42987,4894
625,502
9494,559
11820,5
31650,5
14839,33
833,41116
403,6194
10925,469
27834,60
60670,7961
10411,915
9802,915
27883,1432
25935,3102
45129,20550
592,4
17906,21374
508,10163
14292,5888
18420,41
9208,11362
112969,16636
37748,7343
42142,7024
824,306
95963,37350
10715,6194
43787,441
73575,14646
116008,1069
52999,635
21513,5072
71754,12745
43488,4532
14794,4
19067,7049
9285,2364
12311,8411
42108,1061
2069,53013
18764,71988
141,3334
42612,13955
1404,27559
36741,20582
2102,958
11544,2
46094,915
44041,4995
11856,14723
93427,219
42148,2434
11535,8411
9964,294
24736,10079
24525,8
27444,20917
11878,882
26725,4566
2360,8
13333,2521
37936,4952
9465,236
10544,10163
570,15130
9398,79
30421,13660
27150,441
11860,14941
11966,559
11547,2763
2105,506
20242,10201
16084,2
1632,41
5491,10210
6917,10165
49640,4114
35119,19423
35265,2441
75759,60
565,6363
9801,33
8764,4
19204,13682
124633,18188
25723,11061
10264,14723
37698,6194
12120,6314
13560,52622
38582,622
4824,4650
13536,174
2071,927
700,7576
363,11731
44853,17449
1825,1445
40841,12
797,6181
4614,21410
9449,10163
11355,21242
6278,80
3176,5073
35206,56112
8386,33
16149,3149
783,503
44361,2511
14819,2
11890,9195
16941,3488
39387,26818
19137,79699
13691,2
21291,56
9645,79
5506,364
4912,1755
10132,8814
61416,12745
4234,1600
1687,306
42347,10163
15259,8411
36815,306
77571,2380
13889,1779
100894,6194
37437,4
46831,18367
65046,418
31655,13733
15121,6305
2761,4978
14585,8809
6282,9195
14198,33402
1999,14
57283,78552
10771,67173
35139,6194
9679,130
28553,1432
42726,1742
35412,893
15900,16014
9824,33
24961,33
167087,6639
1359,35
12153,497
16690,5391
26877,2521
59569,15123
1585,6
14584,2070
48260,1854
19665,11065
42113,9255
26182,8411
9880,2
27396,61092
909,8411
49680,94
125945,225
2637,126
1653,6705
30168,4
35337,6246
13433,93441
39875,1554
9487,3
12142,1063
14455,4641
241,6194
20417,13
2098,8411
17047,368
78208,1158
19075,6194
44801,60
2280,18
13891,2833
15121,6304
41678,75424
18736,89603
11058,57347
15244,9
12708,33
11901,33
42193,1980
11384,12646
5550,41
54580,9974
888,1353
141,185
646,7576
48706,12
8859,306
12723,711
3418,6849
19753,66659
941,1885
9880,26423
5482,1912
21348,7466
1857,3313
1714,10327
21793,10930
27609,4354
10756,47122
11121,8131
40962,965
9459,3816
11104,540
117,4
11212,306
52855,21155
10710,5
13428,2751
38720,441
21948,9266
27658,612
36657,22970
8326,11317
19155,6367
178,8411
11624,60
19429,441
9305,19289
43779,6
3716,204
139405,53390
10970,1296
2453,22058
4553,9974
46326,4781
51300,6454
664,56
554,318
2657,1163
11667,33
23719,455
12280,23
43634,10201
34086,10282
32764,224
54491,559
4483,6849
273,116
21052,1811
6312,3823
510,6194
33255,5272
10801,47
59189,14239
69321,8411
61049,4
46498,1820
2048,19355
7342,2230
9776,36390
2289,14
12919,3484
936,60
890,610
22616,4119
37820,31317
2899,18367
1700,97
4552,11772
28597,33
21733,3055
37598,306
1584,88628
68569,1758
10728,12372
191874,8335
25720,4412
837,541
47199,826
47018,694
138,33
184885,48490
71067,21540
9989,1171
66091,5120
1406,5
2262,16814
17496,4
17170,32793
42458,6318
9889,306
601,33
50463,41
55613,6697
27636,3920
81310,3166
784,1083
10028,2527
13612,33
22976,4163
6277,1069
500,285
1965,824
499,109
14553,15671
17205,13549
268,4357
11843,15980
123763,61085
33343,15361
55950,11407
18072,3446
922,182
29122,16062
40729,1988
8439,2427
2899,82
37820,8724
45186,1950
11429,7956
29140,23968
47795,25516
23941,22290
10264,365
35139,13941
9423,288
2069,53014
11176,1155
2758,4
26933,4790
34043,870
30140,94042
12655,40605
10342,10201
14677,4
15045,306
10592,890
47889,75713
2567,675
21032,4105
13820,11463
439,220
36730,5561
4232,7405
9769,7981
11299,559
805,10324
124633,86296
1576,5755
24664,4319
41463,6
10573,58950
1600,63751
37718,236
47060,726
3114,6194
9947,19551
10341,6194
18658,8411
10537,23
25838,30169
47795,25514
22021,9266
10601,33
32600,12190
31593,14574
608,441
23967,377
22796,175
48313,6276
5924,60832
10416,5
10568,659
9461,3526
595,33
8068,5
14553,14698
42401,1553
20694,2348
47695,51816
9451,746
37557,4507
16172,20555
134,10163
12491,2342
85325,4
59387,174
99859,10272
33725,15149
16028,14718
11045,3929
25445,2
33302,819
24962,559
23223,272
191874,4899
578,33
10952,37350
12576,16850
479,258
7500,5070
61574,15558
17995,10958
11507,7585
9671,4
27099,6916
10096,5
26488,1181
80713,36920
303693,4792
15142,12360
26593,10696
983,624
24124,23094
8197,15298
14621,8828
80243,567
34456,4
9342,56
6075,33
43388,8411
62697,4
39770,10051
5852,89132
1774,26137
11247,46051
31608,9195
42130,20091
14557,746
86295,3952
311,7965
5146,174
14040,6194
29973,644
40156,1382
11011,6194
8221,2354
9555,2948
36351,8
36107,79533
1365,35
9698,4739
28153,17069
38251,8694
3060,8411
2894,30232
32078,306
15566,10239
12540,33
24747,11146
32488,6194
48139,6639
11586,6194
31582,8411
5996,4
2891,1253
871,306
39504,71842
45609,14
10423,33
8095,306
26205,306
104931,33266
14924,20657
10999,306
15074,16849
41749,5328
14337,446
655,6116
43445,67065
24798,6455
2841,18367
14645,4765
1923,105
10452,6541
16110,2268
112991,4631
10486,9195
1051,646
42994,528
1908,893
38304,27196
18900,441
17696,6194
13203,915
11372,4377
2928,1765
3525,306
26332,60
11866,306
27324,13411
9398,2932
11058,18620
4952,1823
78140,36359
19065,33
16,5755
19952,364
26261,559
10448,60546
43047,6194
20307,33
14444,4
43670,888
42597,5
8488,441
17889,8411
11708,4352
31044,5612
6280,33
15677,441
10331,14121
11329,10104
20616,89630
144,45
9691,25061
161070,20928
78568,874
11660,9996
2750,7981
10210,508
12684,4978
53200,843
9606,882
29270,95104
77010,51320
79827,14047
7863,41999
7451,333
24010,13938
9716,14
37272,711
395,1302
322,79
169,306
47423,77
3036,70
29463,57818
42832,13304
39222,10330
631,225
10874,2
10551,22640
10824,278
39472,65393
888,33
44297,20783
1577,53530
96333,770
19448,10565
11881,306
41936,29655
32872,126
603,1885
13939,4
67365,38857
51230,62350
1660,53
25297,15189
5511,42182
40454,2
10159,33
573,33
13537,14652
14746,33
205,564
14683,9266
43785,10718
441,8
41653,157
31023,9335
10997,708
47951,3341
25033,20321
23954,16914
2621,8411
54405,14
10170,8411
12660,52843
441,694
70971,11333
36672,602
27431,4784
55207,14197
73183,33624
6950,2154
12559,2
6723,6194
49922,763
11096,1894
2212,1011
16148,97
1956,32598
9382,16192
21309,3952
25500,7090
9407,8411
30588,1315
98,33
75793,51816
69234,22123
1734,20242
24657,6116
27632,4820
37227,16914
16124,94198
9417,10210
20862,14
6463,6194
615,152
28050,9261
1492,634
36834,16026
635,24905
43230,89993
10491,27318
2108,33
34615,89840
14588,8411
1363,691
41225,7508
25690,4496
11804,3388
10531,826
23194,60449
25471,5798
42108,582
1580,1554
4553,9335
69069,34341
192,4606
11898,2650
43774,80889
46831,311
26398,14389
788,306
31918,219
6964,441
47714,23119
5844,20303
8870,53997
4958,306
16633,2070
19050,4
24152,18168
10435,559
12577,2514
53200,15988
5551,171
820,525
19666,2140
17043,7492
202587,177
10395,5
4203,49
41963,8411
11836,4
10338,11865
9533,8411
2525,1216
40894,5823
37233,932
69035,14
11015,762
3082,60
11639,15980
10052,33
980,306
13509,964
7452,2238
9404,2521
10220,14
11072,1296
25748,15342
10823,12592
10648,6194
26670,9195
76397,33
26030,5349
28043,8948
37288,7036
43037,3166
204,534
3426,1408
21765,8411
8785,2503
36488,6
2018,763
11352,60
43143,4278
30970,9209
2300,55527
18192,33799
23967,47
12519,25159
14883,2990
395,76043
596,306
9102,23096
30202,8411
5680,1950
69716,1138
21484,1497
422,10882
29146,634
64900,15316
1406,12
562,1885
37258,624
20645,2680
842,561
15873,16354
26290,19578
7520,9195
10923,8411
12138,1403
17612,7640
8325,856
10607,5441
40480,9195
11546,6194
21148,3909
17113,1840
10743,995
20689,2130
659,59352
20067,1403
14195,62072
35080,35
14832,4606
26269,258
605,1885
9838,13549
11900,843
11633,3364
16358,25919
26635,9329
27342,41
51763,14
17159,30
829,4
10440,559
19140,28205
754,4
2654,12
4481,1869
10209,3324
15602,19464
10923,368
10278,1382
12223,36638
10804,33
10351,24075
10906,3264
4024,142
288,893
16771,8
9517,694
11210,53009
40432,30422
41115,33155
10881,7967
79008,60
20684,17437
4267,1145
4271,9209
19187,1420
32562,58
10563,6194
19120,12778
7342,2231
16889,5264
233,14772
37943,11561
36751,1
14135,11263
